TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200930,17.892,1.0,16.998,3.083,1.0,18.786,3.498,1.0,16.826,15.133,1.809,18.519,2.932,17.892,1.0,16.998,3.083,1.0,18.786,3.498,1.0,283.576,124.22,1.0,128.897,124.22,1.0,-9999,-9999,324.63,324.63,0.0,401.919,1.0,372.071,401.919,1.0,4.899,1.0,4.304,4.899,1.0,100.744,100.725,1.0,0.0,0.0,1.0,1.423,1.527,1.0,0.18104272916666667,1.0,95.34939791666666,1.0,238.8841666666667,1.0,-9999,0.0,425.407,1.0,16.41,-9999,1.0,-9999,28.932,1.0,-1.88417,1.0,42.4421,1.0,60.3222,54.3704,63.1334,3.00237,7.15624,22.9242,1.0,32.5817,29.367,34.1002,2.19507,4.13872,13.0,1,24,24,21,23,-1.91803,0.75,0.591111,0.6688,-1.85358,0.75,0.577566,0.656859,-1.54887,0.760417,0.0539313,-1.95512,-1.89843,-1.85358,-1.62671,-1.32484,-1.27271,-0.856236,0.729167,0.729167,0.75,0.75,0.729167,0.895833,0.75,4.90213,5.44697,0.708333,0.655973,0.820838,-8.59873,8.35914,0.791667,0.910359,0.922072,5.02378,5.45963,0.708333,0.65126,0.817077,-8.59618,8.39492,0.791667,0.883228,0.895295,4.88963,4.95725,5.02378,5.20266,5.93623,5.94411,6.36353,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.75,-8.65772,-8.59873,-8.59014,-8.49748,-8.33781,-8.30572,-8.03355,0.75,0.791667,0.75,0.75,0.791667,0.708333,0.75,4.93136,5.05898,5.26144,0.0633585,4.93136,4.94678,4.97201,5.01267,5.55609,5.7557,6.10991,6.85269,6.91256,6.8103,0.0265079,6.56261,6.61324,6.63938,6.84403,6.91682,6.97933,7.08056,8.34379,6.15673,8.60462,0.351993,4.6319,4.93222,7.55839,8.96632,9.8353,9.94111,12.3943,8.98397,7.75739,8.94331,0.146619,7.24335,7.67015,8.78447,9.07014,9.44758,9.58284,10.4768,-9999,-9999
20201001,18.654,1.0,17.929,1.693,1.0,19.38,2.358,1.0,17.298,16.03,1.687,18.566,2.459,18.654,1.0,17.929,1.693,1.0,19.38,2.358,1.0,280.445,83.325,1.0,116.008,83.325,1.0,-9999,-9999,337.376,337.376,0.0,415.212,1.0,386.51,415.212,1.0,3.722,1.0,3.574,3.722,1.0,100.098,100.095,1.0,0.009,0.0,1.0,1.038,1.422,1.0,0.16824775,1.0,60.72104104166666,1.0,160.2408333333333,1.0,-9999,0.0,428.191,1.0,16.446,-9999,1.0,-9999,28.159,1.0,0.0610417,1.0,40.2842,1.0,57.2551,51.6059,59.9234,2.55939,6.67578,7.06771,1.0,10.0452,9.05407,10.5133,2.04202,2.31085,13.0,1,24,24,23,24,-1.2652,0.895833,0.719413,1.05482,-1.30584,0.895833,0.701278,1.04253,-1.02918,0.879687,0.10097,-1.8706,-1.77443,-1.48123,-1.30639,-0.303663,-0.231595,-0.104491,0.895833,0.895833,0.895833,0.895833,0.854167,0.791667,0.791667,3.18751,5.34098,0.791667,1.15981,1.47394,-5.62592,7.52554,1.0,0.7796,1.19258,3.12916,5.39906,0.791667,1.14272,1.46053,-5.64589,7.60206,1.0,0.743073,1.16903,1.95382,2.69015,3.12916,3.25478,4.17377,4.50931,5.93422,0.791667,0.791667,0.791667,0.791667,0.791667,0.791667,0.916667,-6.6998,-6.56059,-6.43569,-5.64695,-4.86193,-4.75564,-4.59239,1.0,1.0,1.0,1.0,1.0,0.916667,0.791667,5.44778,5.55183,5.64252,0.043538,5.35439,5.37736,5.46949,5.4829,5.84455,5.93021,6.19936,6.70657,6.85766,6.6717,0.0620338,6.06843,6.14643,6.2131,6.83486,6.90935,6.97114,7.25804,7.94949,5.26426,8.3407,0.374778,4.33688,4.44473,7.36085,8.61674,9.58269,9.9798,12.74,6.44768,5.11734,6.50031,0.118954,5.11734,5.3736,6.33197,6.49538,6.85296,7.05737,7.73578,-9999,-9999
20201002,17.531,1.0,17.895,1.408,1.0,17.168,1.214,1.0,17.344,17.682,1.966,17.006,1.319,17.531,1.0,17.895,1.408,1.0,17.168,1.214,1.0,277.318,26.131,1.0,39.538,26.131,1.0,-9999,-9999,371.805,371.805,0.0,416.556,1.0,425.509,416.556,1.0,0.0,1.0,2.42,0.0,1.0,99.421,99.415,1.0,5.88,14.1,1.0,4.842,4.649,1.0,0.6958840625000001,1.0,5.142801458333333,1.0,50.25229166666666,1.0,-9999,0.0,427.923,1.0,16.554,-9999,1.0,-9999,29.485,1.0,-0.170833,1.0,46.5248,1.0,62.5247,59.6005,68.3421,2.93582,7.11412,-1.94055,1.0,-2.6079,-2.85055,-2.48593,3.56964,3.57986,13.0,1,24,24,23,24,3.49396,1.0,0.777521,0.863754,3.55626,1.0,0.763869,0.851487,3.69284,1.0,0.0509027,3.36405,3.36405,3.49396,3.55626,3.76491,4.11647,4.363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.05758,3.10708,1.0,1.33128,1.39051,2.67631,3.58314,1.0,0.724745,0.777588,4.0764,3.12381,1.0,1.31434,1.3743,2.77755,3.64911,1.0,0.701062,0.755563,4.05758,4.05758,4.05758,4.09393,4.29783,4.86063,4.98278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38959,2.5095,2.67631,2.77755,3.00969,3.07301,3.426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.52829,5.69967,5.60821,0.0326213,5.34155,5.35858,5.51574,5.53779,5.70927,5.78496,6.03446,2.04191,2.14342,1.91537,0.0323351,1.42196,1.74549,1.75424,1.94782,2.04383,2.14521,2.1551,7.20601,5.08554,7.99938,0.245924,5.08554,7.01404,7.39459,7.6781,8.49297,9.21471,11.3501,2.3829,1.78491,2.61081,0.0610937,1.78491,2.30795,2.37994,2.48747,2.78592,2.88089,3.27041,-9999,-9999
20201003,18.868,1.0,18.306,1.508,1.0,19.431,1.309,1.0,18.05,17.304,2.268,18.795,1.097,18.868,1.0,18.306,1.508,1.0,19.431,1.309,1.0,274.194,73.796,1.0,80.363,73.796,1.0,-9999,-9999,343.68,343.68,0.0,404.879,1.0,393.65,404.879,1.0,5.153,1.0,5.66,5.153,1.0,99.15,99.16,1.0,11.909,3.1,1.0,3.586,3.123,0.458333,-9999,0.0,34.797244375,1.0,141.91520833333334,1.0,-9999,0.0,412.164,1.0,16.649,-9999,1.0,-9999,31.563,1.0,-0.236458,1.0,53.3151,1.0,71.6502,68.2991,78.4605,3.16718,8.17129,10.0082,1.0,13.4501,12.821,14.7285,2.53054,2.8988,13.0,1,24,24,24,23,2.40842,0.916667,0.557166,0.559924,2.48546,0.895833,0.631692,0.634126,2.46717,0.908854,0.0138707,2.39477,2.40842,2.41356,2.42101,2.48546,2.51943,2.62917,0.916667,0.916667,0.916667,0.895833,0.895833,0.875,0.9375,5.18972,1.40888,0.875,0.655277,0.667958,-0.547998,11.5346,0.958333,0.858043,0.863609,5.4488,1.21823,0.875,0.652947,0.665673,-0.658588,11.6646,0.916667,1.04073,1.04533,5.18972,5.18972,5.18972,5.37262,5.4488,5.4488,5.53093,0.875,0.875,0.875,0.875,0.875,0.875,0.916667,-0.739367,-0.711668,-0.706626,-0.581292,-0.532883,-0.515878,-0.440038,0.916667,0.916667,0.916667,0.916667,0.875,0.958333,0.958333,6.26995,6.30199,6.33768,0.013981,6.26995,6.2715,6.28035,6.304,6.35204,6.41274,6.50516,3.88921,3.81653,3.87051,0.0152263,3.55911,3.83953,3.8594,3.87643,3.93144,3.94092,3.94871,6.88528,5.20305,8.28657,0.278116,5.20305,7.14482,7.2384,7.64509,8.55072,9.49099,12.3817,4.8844,4.26628,5.42344,0.109046,4.26628,4.84244,4.88528,5.26774,6.09036,6.14051,6.65856,-9999,-9999
20201004,16.369,1.0,15.181,1.039,1.0,17.557,3.2,1.0,16.079,14.353,1.417,17.805,2.402,16.369,1.0,15.181,1.039,1.0,17.557,3.2,1.0,271.074,90.87,1.0,92.933,90.87,1.0,-9999,-9999,342.031,342.031,0.0,389.059,1.0,391.782,389.059,1.0,4.736,1.0,4.86,4.736,1.0,99.759,99.755,1.0,7.663,4.8,1.0,2.062,2.062,0.0,-9999,0.0,46.11448333333334,1.0,174.74916666666664,1.0,-9999,0.0,426.577,1.0,16.529,-9999,1.0,-9999,31.466,1.0,-4.39333,1.0,36.5521,1.0,49.1225,46.825,53.7915,2.63732,5.79866,7.64988,1.0,10.2807,9.79985,11.2579,1.98103,2.25668,13.0,1,24,24,24,24,-0.457191,0.958333,0.592545,0.617572,-0.328724,0.958333,0.629115,0.652742,-0.362485,0.936979,0.0332289,-0.627754,-0.500967,-0.497867,-0.438139,-0.30489,-0.152912,0.0549536,0.958333,0.958333,0.958333,0.958333,0.958333,0.9375,0.854167,4.18003,0.803034,1.0,0.690366,0.760729,-5.06117,9.45355,0.916667,0.909714,0.931384,4.30588,0.893146,1.0,0.676849,0.748483,-4.93943,9.3654,0.916667,1.00599,1.02562,3.68956,3.86147,3.90962,4.18003,4.30588,4.50054,4.78842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.14554,-5.12369,-5.06117,-4.944,-4.8253,-4.72421,-4.39463,0.916667,0.916667,0.916667,0.875,0.916667,0.833333,0.708333,5.76225,5.93094,5.9552,0.0277181,5.76225,5.77139,5.79702,5.90748,6.03493,6.19701,6.26345,6.31854,6.25967,6.31768,0.0230057,5.99409,6.14777,6.21084,6.35483,6.40549,6.48431,6.50356,5.95579,4.8579,6.98601,0.227441,4.8579,5.77957,6.02968,6.45962,7.34447,8.23557,10.2704,5.58112,5.07495,6.22608,0.122922,5.07495,5.52163,5.58112,6.07039,6.65419,7.12477,7.84991,-9999,-9999
20201005,16.674,1.0,15.79,1.629,1.0,17.558,2.364,1.0,15.908,14.703,1.715,17.114,2.397,16.674,1.0,15.79,1.629,1.0,17.558,2.364,1.0,267.96,115.281,1.0,96.586,115.281,1.0,-9999,-9999,331.018,331.018,0.0,394.546,1.0,379.307,394.546,1.0,3.411,1.0,3.271,3.411,1.0,100.145,100.131,1.0,0.938,0.6,1.0,1.669,1.885,0.3125,-9999,0.0,95.38180416666667,1.0,221.69458333333333,1.0,-9999,0.0,425.723,1.0,16.341,-9999,1.0,-9999,31.668,1.0,-2.04875,1.0,40.8829,1.0,54.9426,52.373,60.1649,2.8293,6.43179,18.6824,1.0,25.1073,23.933,27.4937,2.22769,3.45393,13.0,1,24,24,24,24,-1.79539,0.958333,0.573217,0.760113,-1.8978,0.958333,0.650121,0.819665,-1.5673,0.908854,0.0692297,-2.02613,-1.94458,-1.88176,-1.78146,-1.12845,-0.946189,-0.753646,0.958333,0.958333,0.958333,0.958333,0.979167,0.979167,0.979167,4.799,1.76666,1.0,0.674897,0.805256,-8.25924,8.24617,0.916667,0.874645,0.894043,4.81169,2.50094,1.0,0.670962,0.801961,-8.46931,8.02098,0.916667,1.05818,1.07427,4.65441,4.799,4.799,4.8785,5.2813,5.67752,6.43892,1.0,1.0,1.0,0.958333,0.916667,0.916667,1.0,-8.55936,-8.54676,-8.46931,-8.27907,-8.23239,-8.17631,-7.25729,0.916667,0.916667,0.916667,0.958333,0.916667,0.708333,0.666667,6.01477,6.14455,6.26741,0.0448758,6.01477,6.02081,6.06232,6.15205,6.37095,6.52444,6.68514,8.17864,8.04235,7.83471,0.0514948,7.01029,7.36423,7.75362,7.90417,8.04985,8.08284,8.23406,5.47071,4.85308,6.62517,0.249819,4.85308,5.26252,5.53578,6.0515,7.10798,8.08384,9.97429,6.86405,6.5181,7.61246,0.142448,6.5181,6.79355,6.86405,7.42914,7.91412,8.3535,9.4975,-9999,-9999
20201006,16.357,1.0,15.6,2.618,1.0,17.114,3.507,1.0,15.583,14.467,2.211,16.699,2.799,16.357,1.0,15.6,2.618,1.0,17.114,3.507,1.0,264.852,111.481,1.0,101.78,111.481,1.0,-9999,-9999,329.492,329.492,0.0,391.604,1.0,377.579,391.604,1.0,3.825,1.0,3.229,3.825,1.0,100.612,100.619,1.0,0.138,0.0,1.0,1.001,1.774,0.958333,0.1691100869565217,0.9583333333333334,79.762905625,1.0,214.38604166666664,1.0,-9999,-9999,424.332,1.0,16.219,-9999,1.0,-9999,31.462,1.0,-3.04188,1.0,44.0983,1.0,59.1973,50.3893,64.8967,2.81175,11.1157,14.1624,1.0,19.0116,16.1828,20.842,2.22955,4.1109,13.0,1,24,24,23,24,-0.274628,1.0,0.55008,0.792342,-0.440968,1.0,0.637487,0.85534,0.0358787,0.972396,0.0728156,-0.440968,-0.384464,-0.298057,-0.224599,0.358757,0.756094,0.927561,1.0,1.0,1.0,1.0,1.0,0.958333,0.916667,7.10859,4.51253,1.0,0.690164,0.93135,-7.63788,8.7662,1.0,0.800094,0.854834,6.79434,4.81425,1.0,0.720992,0.95442,-7.64422,8.78419,1.0,0.984817,1.02978,6.79434,6.9052,7.10859,7.24961,7.65274,8.15594,8.69893,1.0,1.0,1.0,1.0,0.916667,0.791667,0.958333,-7.84956,-7.82406,-7.64422,-7.55213,-7.26718,-7.22209,-6.63564,1.0,1.0,1.0,1.0,1.0,0.958333,0.833333,6.10591,6.22562,6.42495,0.0620961,6.10591,6.11047,6.15135,6.26886,6.59186,6.63277,7.00723,6.59332,6.66659,6.38907,0.0567274,5.38508,6.09237,6.39379,6.4585,6.58802,6.67185,6.76245,4.8991,4.77113,6.10081,0.273919,4.35871,4.77072,4.91354,5.39471,6.74987,7.71964,9.66827,6.39392,6.2869,7.17185,0.152711,6.20431,6.30212,6.39392,6.74364,7.72395,8.081,9.22627,-9999,-9999
20201007,17.811,1.0,17.002,1.629,1.0,18.621,2.864,1.0,16.642,15.065,1.047,18.22,2.624,17.811,1.0,17.002,1.629,1.0,18.621,2.864,1.0,261.752,119.342,1.0,123.266,119.342,1.0,-9999,-9999,320.411,320.411,0.0,398.508,1.0,367.292,398.508,1.0,4.79,1.0,3.696,4.79,1.0,100.486,100.47,1.0,0.094,0.0,1.0,1.72,2.175,1.0,0.2976185,1.0,88.17529458333335,1.0,229.50437499999998,1.0,-9999,0.0,419.237,1.0,16.169,-9999,1.0,-9999,30.829,1.0,-0.540417,1.0,47.0841,1.0,61.7734,51.6664,69.2908,2.69687,13.3402,19.0035,1.0,24.9321,20.8529,27.9662,2.11793,5.68246,13.0,1,24,24,23,24,-1.0654,1.0,0.623658,0.681991,-1.20074,1.0,0.73742,0.787369,-1.01961,0.977083,0.0547459,-1.40685,-1.29156,-1.2617,-1.06931,-0.918601,-0.739616,-0.306037,0.979167,0.979167,0.979167,1.0,1.0,0.9375,0.9375,6.09588,4.03296,1.0,0.718155,0.976872,-8.14921,8.42958,1.0,0.954728,0.971977,5.88891,4.20376,1.0,0.683326,0.95156,-8.20309,8.35225,1.0,1.22791,1.24137,5.39082,5.41204,5.4488,6.09588,6.21369,6.73648,7.14161,1.0,1.0,1.0,1.0,1.0,0.958333,0.958333,-8.20309,-8.16022,-8.14921,-8.08487,-7.89532,-7.79561,-7.75617,1.0,0.958333,1.0,0.958333,0.791667,0.958333,0.916667,6.70607,6.70186,7.06709,0.087013,6.63157,6.63816,6.69532,6.91734,7.20606,7.35053,7.85927,7.96321,7.9026,8.0867,0.102008,6.98529,7.61393,7.69418,7.96321,8.54017,8.59665,9.18571,5.60763,5.78701,6.8739,0.281447,4.58359,5.31358,5.60763,6.14207,7.31569,7.96869,10.4799,6.82575,7.035,7.71035,0.144622,6.70412,6.82575,6.96574,7.40523,7.96474,8.31323,9.73,-9999,-9999
20201008,17.348,1.0,16.514,2.645,1.0,18.183,3.934,1.0,15.737,14.165,2.1,17.309,3.629,17.348,1.0,16.514,2.645,1.0,18.183,3.934,1.0,258.66,123.466,1.0,120.483,123.466,1.0,-9999,-9999,312.527,312.527,0.0,381.95,1.0,358.362,381.95,1.0,6.199,1.0,3.241,6.199,1.0,101.422,101.418,1.0,0.011,0.0,1.0,1.128,1.722,1.0,0.16912545833333334,1.0,83.42341041666667,1.0,237.43541666666667,1.0,-9999,0.0,427.513,1.0,16.12,-9999,1.0,-9999,30.117,1.0,-3.41833,1.0,38.0226,1.0,49.8848,41.723,55.9554,2.94867,10.9547,17.9397,1.0,23.5365,19.6856,26.4007,2.16381,5.4278,12.0,1,24,24,24,24,-3.13092,0.979167,0.680526,1.20705,-3.66304,0.979167,0.897512,1.34141,-3.62192,0.966146,0.139016,-4.79699,-4.69637,-4.62997,-3.56858,-2.96818,-2.70253,-2.53591,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.916667,2.42742,2.76375,1.0,0.920073,1.5101,-8.46163,7.46887,0.958333,0.933722,1.15752,1.59302,3.52708,1.0,1.3447,1.80057,-8.65278,7.28491,0.958333,1.08807,1.28526,-0.0540304,0.467142,0.592891,1.6641,2.42742,2.86202,4.10084,1.0,1.0,1.0,1.0,1.0,1.0,0.875,-9.65464,-9.51621,-9.43098,-8.90608,-8.46163,-8.14798,-8.1128,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,6.75535,6.75113,7.18631,0.104517,6.66659,6.67431,6.7423,7.00914,7.27693,7.52973,8.14251,10.1817,10.4142,10.8082,0.230145,9.21021,9.45984,9.63477,10.4052,11.3636,12.2261,12.9087,7.14336,7.45026,7.9404,0.28788,4.01699,6.1663,6.86988,7.45026,9.63951,10.2051,10.3829,7.28316,7.8347,8.33306,0.149038,6.56819,7.43314,7.71128,7.85965,9.05656,9.50262,9.99961,-9999,-9999
20201009,17.531,1.0,16.712,2.489,1.0,18.42,3.031,1.0,15.785,14.197,1.386,17.512,2.762,17.531,1.0,16.712,2.489,1.0,18.42,3.031,1.0,255.578,102.144,1.0,106.044,102.144,1.0,-9999,-9999,327.773,327.773,0.0,396.639,1.0,375.631,396.639,1.0,5.667,1.0,3.164,5.667,1.0,101.5,101.492,1.0,0.0,0.0,1.0,1.277,1.274,1.0,0.116218375,1.0,69.71344854166666,1.0,196.43020833333335,1.0,-9999,0.0,430.559,1.0,15.972,-9999,1.0,-9999,29.4,1.0,-2.64688,1.0,36.7657,1.0,48.2358,39.5197,54.1058,2.76174,11.1596,18.3879,1.0,24.1245,19.7653,27.0603,2.1324,5.81298,12.0,1,25,23,25,23,-2.81848,0.979167,0.732231,0.877553,-3.34165,0.979167,1.00756,1.11764,-3.01173,0.971354,0.0948057,-3.81281,-3.55515,-3.34165,-3.21673,-2.81848,-2.58781,-1.86837,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.9375,2.48415,2.96125,1.0,1.00992,1.37598,-8.36837,8.76219,0.956522,0.984141,1.06066,1.4733,3.86256,1.0,1.50612,1.77252,-8.32176,8.77013,0.956522,1.19406,1.25787,-0.193962,0.98601,1.06883,1.57408,2.48415,2.85513,3.33782,1.0,1.0,1.0,1.0,1.0,1.0,0.92,-8.37767,-8.36837,-8.36837,-8.30772,-7.91696,-7.57727,-7.38552,0.956522,0.956522,0.956522,0.956522,1.0,0.913043,0.956522,6.98216,6.94543,7.47907,0.124952,6.84258,6.85476,6.96172,7.27917,7.5908,7.89996,8.61877,10.1716,10.2871,10.4908,0.200208,8.90738,9.51137,9.66106,10.2734,10.8075,11.5712,12.0225,7.60347,7.92188,8.22984,0.241481,4.76164,6.78465,7.43933,7.83427,9.36179,9.80467,10.757,7.14705,7.72312,7.8033,0.129708,6.38619,7.03396,7.28338,7.63895,8.44513,8.60867,9.30594,-9999,-9999
20201010,17.511,1.0,16.728,2.286,1.0,18.363,3.498,1.0,16.023,14.594,2.149,17.576,3.15,17.511,1.0,16.728,2.286,1.0,18.363,3.498,1.0,252.506,110.498,1.0,117.324,110.498,1.0,-9999,-9999,322.086,322.086,0.0,390.7,1.0,369.19,390.7,1.0,3.939,1.0,3.232,3.939,1.0,101.022,100.994,1.0,0.846,0.0,1.0,1.664,1.751,1.0,0.1821092291666667,1.0,82.2875875,1.0,212.49645833333332,1.0,-9999,0.0,442.501,1.0,15.921,-9999,1.0,-9999,28.838,1.0,-1.19583,1.0,39.132,1.0,44.7146,42.0633,55.6176,2.8312,10.4389,17.5962,1.0,20.1064,18.9143,25.0091,2.06206,4.96636,13.0,1,25,23,25,23,-2.58077,0.958333,0.710729,0.828261,-2.97098,0.958333,0.7519,0.863849,-2.86322,0.944792,0.0808488,-3.58803,-3.42845,-3.15791,-2.97098,-2.58077,-2.57784,-1.8195,0.958333,0.958333,0.791667,0.958333,0.958333,0.958333,0.916667,3.26239,3.22214,0.92,1.01185,1.30603,-8.73624,7.48729,1.0,0.912896,1.00647,2.55177,3.90639,0.92,1.09244,1.36942,-8.74856,7.4501,1.0,0.936253,1.0277,1.88216,1.92306,2.31844,2.6135,3.26239,3.57459,5.52859,0.92,0.92,0.64,0.92,0.92,0.92,0.84,-9.69203,-9.56129,-9.49161,-8.87088,-8.73624,-8.71372,-8.65037,1.0,1.0,1.0,0.956522,1.0,1.0,1.0,7.15448,7.09322,7.71676,0.144347,6.9734,6.98912,7.12779,7.44911,7.8543,8.20953,9.03169,10.0546,10.0642,10.58,0.202738,8.87996,9.55125,9.55417,10.1383,10.7431,11.7575,12.456,6.87947,7.09105,7.56103,0.15644,5.65577,6.60121,7.03491,7.50846,8.27762,8.42599,9.00644,8.23137,8.34026,8.04531,0.269803,2.95201,8.11273,8.24568,8.5204,8.82853,8.99025,9.08184,-9999,-9999
