TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200113,-10.608,1.0,-10.608,0.47,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.608,1.0,-10.608,0.47,1.0,-9999,-9999,-9999,0.0,0.471,1.0,-9999,0.471,1.0,224.302,1.0,-9999,224.302,1.0,158.795,1.0,-9999,158.795,1.0,1.199,1.0,-9999,1.199,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.6583333333333333,1.0,0.9604166666666666,1.0,258.26875,1.0,409.479,1.0,-9999,-9999,1.01046,-9999,-9999,-9999,-9999,0.516645,-9999,-17.5958,-9999,-9999,-9999,-9999,2.5491,-9999,-9999,-9999,48,0,48,0,0.0991223,1.0,0.0163045,0.0186145,0.0889873,1.0,0.0161863,0.0185111,0.0937974,1.0,0.00156711,0.082843,0.0838745,0.0864042,0.0936256,0.0993725,0.101837,0.101926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0955189,0.00653918,1.0,0.0157118,0.0179378,-9999,-9999,0.0,-9999,-9999,0.0857523,0.00560178,1.0,0.0155979,0.0178382,-9999,-9999,0.0,-9999,-9999,0.0798314,0.0808254,0.0832631,0.090222,0.09576,0.098135,0.0982207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0937097,0.0687041,0.0816503,0.00124492,0.0678559,0.0764366,0.0769699,0.0813737,0.0856265,0.0873662,0.0926567,-0.00566278,-0.0202832,-0.0121471,0.00117781,-0.026166,-0.0203795,-0.0179859,-0.013336,-0.00567687,-0.00427726,-0.00254703,0.028292,0.0282763,0.0359082,0.00432458,0.00807746,0.0086719,0.00913518,0.0283058,0.064362,0.0678922,0.0865147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200114,-11.619,1.0,-11.619,0.499,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.619,1.0,-11.619,0.499,1.0,-9999,-9999,-9999,0.0,0.456,1.0,-9999,0.456,1.0,210.05,1.0,-9999,210.05,1.0,160.822,1.0,-9999,160.822,1.0,0.709,1.0,-9999,0.709,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2931955,0.5833333333333334,0.9125,1.0,1.16875,1.0,254.95624999999998,1.0,409.742,1.0,-9999,-9999,0.358012,-9999,-9999,-9999,-9999,0.484825,-9999,-26.7802,-9999,-9999,-9999,-9999,2.544,-9999,-9999,-9999,48,0,48,0,0.0925635,1.0,0.0145693,0.0149096,0.093153,1.0,0.0149177,0.0152502,0.0963636,1.0,0.00107188,0.0902706,0.0928014,0.0933497,0.0945321,0.0968608,0.0991357,0.101019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0891985,0.0537749,1.0,0.0140397,0.0143676,-9999,-9999,0.0,-9999,-9999,0.0897666,0.0604333,1.0,0.0143754,0.0146958,-9999,-9999,0.0,-9999,-9999,0.086989,0.0894278,0.0899561,0.0910956,0.0933396,0.0955318,0.0973463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0856763,0.0647162,0.0769767,0.00115994,0.0639155,0.0721244,0.0731785,0.0769569,0.080767,0.082051,0.0856763,-0.00459432,-0.0284368,-0.0193868,0.00111897,-0.0336842,-0.0283463,-0.0228858,-0.0202941,-0.0139599,-0.0120146,-0.00871534,0.0271424,0.0271274,0.0338609,0.0039792,0.00774925,0.00831953,0.00876399,0.0271556,0.0617468,0.0651336,0.0789829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200115,-13.794,1.0,-13.794,1.1,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.794,1.0,-13.794,1.1,1.0,-9999,-9999,-9999,0.0,0.285,1.0,-9999,0.285,1.0,201.84,1.0,-9999,201.84,1.0,151.091,1.0,-9999,151.091,1.0,0.636,1.0,-9999,0.636,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.323806347826087,0.9583333333333334,0.9520833333333334,1.0,1.0291666666666666,1.0,247.77291666666667,1.0,410.286,1.0,-9999,-9999,0.80059,-9999,-9999,-9999,-9999,0.64257,-9999,-31.9251,-9999,-9999,-9999,-9999,2.97887,-9999,-9999,-9999,48,0,48,0,0.10487,1.0,0.0332921,0.0341192,0.101376,1.0,0.038224,0.0389466,0.105113,1.0,0.00125361,0.0956231,0.0973079,0.0973534,0.101427,0.111228,0.112242,0.120911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101057,0.0597538,1.0,0.0320819,0.0328789,-9999,-9999,0.0,-9999,-9999,0.0976909,0.0661762,1.0,0.0368345,0.0375307,-9999,-9999,0.0,-9999,-9999,0.0921469,0.0937705,0.0938143,0.0977402,0.107185,0.108162,0.116515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0694473,0.0561942,0.0669848,0.00100152,0.0554495,0.0628008,0.0641418,0.0675713,0.0696939,0.0708835,0.0717754,-0.0417809,-0.0451821,-0.0381285,0.00122759,-0.0531562,-0.047848,-0.0423992,-0.0383517,-0.0331627,-0.0296289,-0.0263972,0.0245985,0.0245849,0.0295559,0.00329983,0.00702297,0.0075398,0.0079426,0.0246105,0.0547634,0.057627,0.0638089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200116,-13.794,1.0,-13.794,1.584,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.794,1.0,-13.794,1.584,1.0,-9999,-9999,-9999,0.0,0.35,1.0,-9999,0.35,1.0,169.083,1.0,-9999,169.083,1.0,142.432,1.0,-9999,142.432,1.0,1.15,1.0,-9999,1.15,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.181821208,0.5208333333333334,1.4020833333333333,1.0,1.8395833333333336,1.0,235.14583333333334,1.0,410.268,1.0,-9999,-9999,0.229151,-9999,-9999,-9999,-9999,0.68755,-9999,-42.2964,-9999,-9999,-9999,-9999,3.10812,-9999,-9999,-9999,48,0,48,0,0.121762,1.0,0.0165375,0.0178232,0.123403,1.0,0.0165757,0.0178587,0.127851,1.0,0.00100315,0.118389,0.120798,0.122319,0.127586,0.133125,0.134091,0.13559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.117336,0.0585547,1.0,0.0159363,0.0171753,-9999,-9999,0.0,-9999,-9999,0.118917,0.0589159,1.0,0.0159731,0.0172095,-9999,-9999,0.0,-9999,-9999,0.114085,0.116406,0.117873,0.122947,0.128286,0.129216,0.130661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0696366,0.056211,0.0670036,0.00100182,0.0554674,0.0628158,0.0641517,0.0675698,0.0697173,0.070888,0.0717836,-0.0514727,-0.0671923,-0.060847,0.0014159,-0.0725913,-0.0712258,-0.0687417,-0.0620295,-0.0535802,-0.0514727,-0.0475993,0.0245879,0.0245743,0.029575,0.0033064,0.00701994,0.00753655,0.00793918,0.0245999,0.0551257,0.0576022,0.0639929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200117,-11.383,1.0,-11.383,0.558,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.383,1.0,-11.383,0.558,1.0,-9999,-9999,-9999,0.0,0.438,1.0,-9999,0.438,1.0,246.679,1.0,-9999,246.679,1.0,160.8,1.0,-9999,160.8,1.0,0.811,1.0,-9999,0.811,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.199839875,0.6666666666666666,1.0625,1.0,0.7520833333333333,1.0,261.2083333333333,1.0,409.171,1.0,-9999,-9999,1.07081,-9999,-9999,-9999,-9999,0.490524,-9999,-13.4779,-9999,-9999,-9999,-9999,2.4891,-9999,-9999,-9999,48,0,48,0,0.12101,1.0,0.0186872,0.0210774,0.110429,1.0,0.0197648,0.0220384,0.113329,1.0,0.00144629,0.0989395,0.104726,0.106093,0.110898,0.120671,0.124224,0.127207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.116611,0.0256373,1.0,0.0180079,0.0203112,-9999,-9999,0.0,-9999,-9999,0.106415,0.035282,1.0,0.0190463,0.0212373,-9999,-9999,0.0,-9999,-9999,0.0953428,0.100919,0.102237,0.106867,0.116285,0.119708,0.122583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0875328,0.0656446,0.0780649,0.00117913,0.0648329,0.0731288,0.0740633,0.0779893,0.0818357,0.0832876,0.0875328,-0.0297873,-0.0447847,-0.0352646,0.00145823,-0.0515525,-0.0450165,-0.0420839,-0.0344123,-0.0295786,-0.0277082,-0.0217552,0.0274113,0.0273961,0.0343365,0.00405847,0.00782602,0.00840195,0.00885081,0.0274247,0.0623585,0.0657788,0.0807229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200118,-13.056,1.0,-13.066,1.11,1.0,-12.6,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-13.056,1.0,-13.066,1.11,1.0,-12.6,-9999,1.0,0.012434,0.506,1.0,-9999,0.506,1.0,203.215,1.0,-9999,203.215,1.0,155.131,1.0,-9999,155.131,1.0,0.616,1.0,-9999,0.616,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.2675406666666667,0.75,1.3187499999999999,1.0,1.2020833333333334,1.0,249.82708333333335,1.0,409.679,1.0,-9999,-9999,-0.598302,-9999,-9999,-9999,-9999,0.508126,-9999,-27.9109,-9999,-9999,-9999,-9999,2.60166,-9999,-9999,-9999,47,1,47,1,0.113254,1.0,0.0190184,0.0236016,0.0869268,1.0,0.031245,0.0342284,0.099903,1.0,0.00234358,0.0862428,0.0865989,0.0869154,0.0887794,0.113254,0.114552,0.124754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.109837,0.0505497,1.0,0.018562,0.0231028,0.0762678,-9999,1.0,0.112984,0.112984,0.0839263,0.0750983,1.0,0.0306553,0.0335997,0.0762678,-9999,1.0,0.113179,0.113179,0.0832532,0.0836036,0.0839151,0.0857495,0.109837,0.111113,0.120155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0762678,0.0762678,0.0762678,0.0762678,0.0762678,0.0762678,0.12324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0748424,0.0590751,0.0704278,0.00105211,0.0583126,0.0659583,0.0673063,0.0709106,0.0745588,0.0748424,0.0752603,-0.0395759,-0.0278517,-0.0294752,0.00213349,-0.059797,-0.0416729,-0.0395759,-0.0279011,-0.0187602,-0.0158938,-0.0138142,0.0254674,0.0254533,0.0310049,0.00352261,0.00727104,0.00780612,0.00822315,0.0254798,0.0579363,0.0604647,0.0688491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200119,-12.979,1.0,-13.018,1.015,1.0,-12.4,0.1,1.0,-9999,-9999,-9999,-9999,-9999,-12.979,1.0,-13.018,1.015,1.0,-12.4,0.1,1.0,0.19945,0.794,1.0,-9999,0.794,1.0,208.904,1.0,-9999,208.904,1.0,150.689,1.0,-9999,150.689,1.0,0.924,1.0,-9999,0.924,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,1.9708333333333332,1.0,1.522916666666667,1.0,250.54999999999998,1.0,409.744,1.0,-9999,-9999,0.923158,-9999,-9999,-9999,-9999,0.481186,-9999,-22.6402,-9999,-9999,-9999,-9999,2.73144,-9999,-9999,-9999,45,3,45,3,0.137657,1.0,0.0244523,0.0252392,0.12983,1.0,0.0287814,0.0294528,0.133861,1.0,0.0012663,0.113987,0.12705,0.12983,0.136102,0.138618,0.139556,0.146047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.132788,0.0228935,1.0,0.0247764,0.0255495,0.130632,0.00665574,1.0,0.0633945,0.0636672,0.124965,0.0436949,1.0,0.0292783,0.0299353,0.127294,0.00536252,1.0,0.0636418,0.0639135,0.10958,0.122156,0.124965,0.13163,0.133789,0.134631,0.140859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.113794,0.119701,0.123776,0.12584,0.129953,0.131474,0.137404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0771473,0.0738884,0.0794516,0.00107473,0.0684363,0.0712406,0.0751837,0.0793275,0.0839805,0.0880254,0.0899127,-0.0553128,-0.0559417,-0.054409,0.00176056,-0.0751708,-0.062561,-0.0609765,-0.0551863,-0.0504746,-0.0472277,-0.0383313,0.0255595,0.0255454,0.0311542,0.0035453,0.00729734,0.00783436,0.0082529,0.025572,0.0581459,0.0610169,0.0693543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200120,-9.933,1.0,-9.87,1.317,1.0,-10.48,0.148,1.0,-9999,-9999,-9999,-9999,-9999,-9.933,1.0,-9.87,1.317,1.0,-10.48,0.148,1.0,0.509892,0.76,1.0,-9999,0.76,1.0,236.046,1.0,-9999,236.046,1.0,167.612,1.0,-9999,167.612,1.0,0.896,1.0,-9999,0.896,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.32013229374999996,0.6666666666666666,1.7416666666666665,1.0,1.3645833333333333,1.0,264.90625,1.0,408.999,1.0,-9999,-9999,2.68798,-9999,-9999,-9999,-9999,0.590822,-9999,-18.8163,-9999,-9999,-9999,-9999,2.5166,-9999,-9999,-9999,43,5,43,5,0.101634,1.0,0.0204883,0.0213278,0.097139,1.0,0.019803,0.0206703,0.0985367,1.0,0.00101865,0.090972,0.0923132,0.093536,0.0972643,0.101607,0.104163,0.107915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0961924,0.0462915,1.0,0.0212855,0.0219734,0.112964,0.00932487,1.0,0.0491463,0.0501275,0.0925596,0.0452056,1.0,0.0205074,0.0212206,0.102621,0.00802974,1.0,0.0495706,0.0505436,0.0865807,0.0878396,0.0889421,0.0926944,0.0960559,0.09875,0.100744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.096521,0.0975644,0.0985694,0.103958,0.115008,0.117304,0.13192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.113686,0.121886,0.118656,0.00191489,0.0906539,0.109012,0.111404,0.119757,0.126609,0.130562,0.1323,0.012079,0.0247472,0.0201195,0.00273894,-0.0125682,-0.00864151,0.0106779,0.0235488,0.0346723,0.0382489,0.03949,0.0290364,0.0290204,0.037301,0.00457138,0.00829001,0.00890008,0.00937556,0.0290506,0.0660555,0.0696787,0.0917982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200121,-8.09,1.0,-8.012,1.103,1.0,-8.76,0.647,1.0,-9999,-9999,-9999,-9999,-9999,-8.09,1.0,-8.012,1.103,1.0,-8.76,0.647,1.0,0.917444,0.821,1.0,-9999,0.821,1.0,213.067,1.0,-9999,213.067,1.0,173.985,1.0,-9999,173.985,1.0,1.222,1.0,-9999,1.222,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.287891575,0.6666666666666666,2.49375,1.0,1.9124999999999999,1.0,265.7479166666667,1.0,408.683,1.0,-9999,-9999,2.15269,-9999,-9999,-9999,-9999,0.764144,-9999,-21.579,-9999,-9999,-9999,-9999,2.9514,-9999,-9999,-9999,43,5,43,5,0.0898258,1.0,0.0156366,0.0173614,0.0872304,1.0,0.0157578,0.0174706,0.088937,1.0,0.00129671,0.0815316,0.0820458,0.0826675,0.0871388,0.0901568,0.0971341,0.105875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0901499,0.0216005,1.0,0.0158159,0.0174682,0.0556899,0.0840856,1.0,0.049238,0.0496457,0.0876509,0.0225557,1.0,0.01592,0.0175624,0.0531719,0.0827489,1.0,0.0500568,0.0504578,0.0822082,0.082456,0.0831833,0.0875621,0.0905625,0.0972876,0.101852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0473128,0.0492167,0.0497219,0.0534569,0.0570908,0.0619151,0.103524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.145548,0.155701,0.147663,0.00163917,0.11726,0.137758,0.143662,0.151964,0.153843,0.1553,0.156773,0.0537258,0.068471,0.0587259,0.00277848,0.0113848,0.0393551,0.0516391,0.067209,0.0698613,0.0704476,0.0714094,0.031064,0.0310469,0.0411087,0.00526153,0.0088689,0.00952157,0.0100302,0.0310792,0.0706682,0.0745444,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200122,-11.608,1.0,-11.779,2.364,1.0,-10.14,0.397,1.0,-9999,-9999,-9999,-9999,-9999,-11.608,1.0,-11.779,2.364,1.0,-10.14,0.397,1.0,1.41257,1.0,1.0,-9999,1.0,1.0,233.938,1.0,-9999,233.938,1.0,170.224,1.0,-9999,170.224,1.0,0.645,1.0,-9999,0.645,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,2.029166666666667,1.0,1.4729166666666667,1.0,257.89375,1.0,409.784,1.0,-9999,-9999,1.19137,-9999,-9999,-9999,-9999,0.426,-9999,-14.3888,-9999,-9999,-9999,-9999,3.04102,-9999,-9999,-9999,43,5,43,5,0.238298,1.0,0.026845,0.0403858,0.264066,1.0,0.0306529,0.0430111,0.24492,0.9875,0.00614299,0.126908,0.209873,0.238298,0.261252,0.266218,0.270217,0.27248,0.8125,0.979167,1.0,1.0,1.0,0.979167,1.0,0.254838,0.438672,1.0,0.0282997,0.046045,0.0128919,0.16978,1.0,0.0494152,0.0682091,0.283523,0.488981,1.0,0.0324711,0.04872,0.0045756,0.165132,1.0,0.0493005,0.068126,0.121974,0.214233,0.254838,0.280222,0.284105,0.286876,0.290281,0.790698,0.976744,1.0,1.0,1.0,1.0,1.0,0.00324715,0.00421549,0.00452444,0.00863978,0.0130075,0.09825,0.106048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106523,0.123771,0.120836,0.00103449,0.106523,0.114349,0.119349,0.12034,0.12497,0.126039,0.130406,-0.104067,-0.140295,-0.124084,0.00544903,-0.14994,-0.147451,-0.143607,-0.140617,-0.113328,-0.104067,-0.0669876,0.0271106,0.0270957,0.0339451,0.00400934,0.0077402,0.00830981,0.00875375,0.0271239,0.0616746,0.0650575,0.0797066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20200123,-10.517,1.0,-10.656,2.167,1.0,-9.7,0.648,1.0,-9999,-9999,-9999,-9999,-9999,-10.517,1.0,-10.656,2.167,1.0,-9.7,0.648,1.0,1.99081,0.781,1.0,-9999,0.781,1.0,237.285,1.0,-9999,237.285,1.0,169.215,1.0,-9999,169.215,1.0,0.815,1.0,-9999,0.815,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.36055155609756095,0.8541666666666666,2.1145833333333335,1.0,1.4354166666666668,1.0,263.0208333333333,1.0,409.325,1.0,-9999,-9999,2.4498,-9999,-9999,-9999,-9999,0.571267,-9999,-25.1724,-9999,-9999,-9999,-9999,2.70476,-9999,-9999,-9999,41,7,41,7,0.126176,1.0,0.026431,0.027083,0.121438,1.0,0.0246347,0.025333,0.126926,0.996354,0.00248565,0.116305,0.118871,0.120137,0.121481,0.127397,0.130685,0.167677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.128367,0.108348,1.0,0.0288315,0.0294461,0.0818871,0.0236767,1.0,0.0445679,0.0453763,0.123951,0.105053,1.0,0.0267436,0.027405,0.0764496,0.0203797,1.0,0.0442925,0.0451059,0.113447,0.120502,0.122352,0.123879,0.129412,0.132471,0.172926,0.878049,1.0,1.0,1.0,1.0,1.0,1.0,0.0761586,0.0762677,0.0765409,0.0785128,0.0826014,0.0933217,0.0978812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101407,0.125915,0.11851,0.00112505,0.101407,0.10935,0.117904,0.120806,0.121939,0.123185,0.125592,-0.0259895,0.00447644,-0.00841589,0.00242933,-0.0450403,-0.0246571,-0.0145396,-0.00153567,0.000207097,0.00248835,0.00426139,0.0283599,0.0283442,0.0362227,0.00439384,0.00809686,0.00869272,0.00915712,0.0283738,0.0645166,0.0713825,0.0876861,0.0,0.0,2.83568e-08,2.83568e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
