TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200112,5.13,1.0,4.816,0.871,1.0,5.757,1.119,1.0,4.744,4.358,0.859,5.516,0.908,5.13,1.0,4.816,0.871,1.0,5.757,1.119,1.0,76.6955,39.951,1.0,43.116,39.951,1.0,-9999,-9999,276.643,276.643,0.0,301.231,1.0,286.227,301.231,1.0,0.652,1.0,0.377,0.652,1.0,100.313,100.313,0.0,3.656,3.656,0.0,6.449,5.456,1.0,0.24007556818181816,0.9166666666666666,-29.449479166666666,1.0,76.82795833333334,1.0,429.264,1.0,6.655,1.0,92.941,1.0,-1.87041,1.0,2.94208,1.0,2.46222,1.99972,3.12131,1.10479,1.38269,-15.8077,1.0,-13.2295,-16.7708,-10.7445,9.00053,10.0482,9.0,1,32,16,32,16,0.32828,1.0,0.0513177,0.0546973,0.32828,1.0,0.0513177,0.0546973,0.323347,1.0,0.00257669,0.282202,0.294177,0.327464,0.328981,0.331976,0.332034,0.332836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.879973,0.388606,1.0,0.0534086,0.0602859,-0.810906,0.938595,1.0,0.102955,0.103248,0.879973,0.388606,1.0,0.0534086,0.0602859,-0.810906,0.938595,1.0,0.102955,0.103248,0.817161,0.82506,0.87897,0.879855,0.880824,0.880985,0.881542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.81497,-0.81497,-0.811423,-0.801314,-0.800984,-0.799407,-0.795179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.852579,0.842607,0.844229,0.001621,0.830995,0.833298,0.835704,0.840286,0.84849,0.856846,0.86316,0.511454,0.514327,0.520882,0.00352029,0.498735,0.502841,0.506447,0.51285,0.528323,0.55489,0.561978,0.832515,0.817713,0.838421,0.0056649,0.809697,0.813267,0.819969,0.827726,0.842884,0.857201,0.881844,0.583318,0.581784,0.589622,0.00357572,0.572707,0.574759,0.578821,0.582142,0.591596,0.602871,0.61026,-9999,-9999
20200113,6.235,1.0,5.359,1.453,1.0,7.988,0.744,1.0,5.536,4.625,1.464,7.356,0.483,6.235,1.0,5.359,1.453,1.0,7.988,0.744,1.0,77.8771,13.954,1.0,12.628,13.954,1.0,-9999,-9999,285.124,285.124,0.0,310.022,1.0,293.877,310.022,1.0,1.632,1.0,1.145,1.632,1.0,98.013,98.013,0.0,8.768,8.768,0.0,13.616,14.006,1.0,0.8404976571428572,0.7291666666666666,-57.31050000000001,1.0,26.834999999999997,1.0,425.804,1.0,5.836,1.0,92.969,1.0,-4.14958,1.0,12.8185,1.0,13.5008,8.71266,20.2715,1.66645,8.72901,-62.9267,1.0,-52.6633,-66.7603,-40.1844,7.71094,21.1558,8.0,1,32,16,32,16,0.713471,1.0,0.0469988,0.04718,0.713471,1.0,0.0469988,0.04718,0.714369,1.0,0.000679855,0.710004,0.711516,0.712304,0.712866,0.717902,0.719779,0.721136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825788,0.205629,1.0,0.0552731,0.0554048,0.411026,0.754166,1.0,0.0789962,0.0791186,0.825788,0.205629,1.0,0.0552731,0.0554048,0.411026,0.754166,1.0,0.0789962,0.0791186,0.820675,0.82291,0.824619,0.825212,0.82905,0.830548,0.832982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.407714,0.410001,0.410246,0.411026,0.417806,0.418798,0.418818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883199,0.874752,0.877021,0.000952476,0.869593,0.872183,0.872233,0.873469,0.882696,0.885766,0.886765,0.159912,0.161281,0.162652,0.000570716,0.15865,0.159299,0.15954,0.16176,0.165119,0.166456,0.167864,0.904391,0.893829,0.895872,0.00206176,0.878404,0.88453,0.886172,0.89184,0.90719,0.910255,0.913643,0.30533,0.303945,0.302286,0.000851422,0.290417,0.298197,0.299301,0.300939,0.305776,0.308181,0.309026,-9999,-9999
20200114,3.746,1.0,3.268,0.422,1.0,4.617,0.27,1.0,2.663,2.348,0.229,3.238,0.419,3.746,1.0,3.268,0.422,1.0,4.617,0.27,1.0,79.1147,16.587,1.0,21.597,16.587,1.0,-9999,-9999,264.27,264.27,0.0,260.549,1.0,275.066,260.549,1.0,0.899,1.0,0.261,0.899,1.0,97.503,97.503,0.0,2.107,2.107,0.0,8.443,7.928,1.0,0.34836660465116276,0.8958333333333334,-47.43339583333333,1.0,31.897458333333333,1.0,424.536,1.0,5.219,1.0,92.989,1.0,-5.729,1.0,1.6118,1.0,1.34891,1.02928,1.70999,1.17667,1.2803,-41.2084,1.0,-34.4872,-43.7188,-26.3153,5.1228,13.881,7.0,1,31,17,31,17,0.479715,1.0,0.049066,0.0515453,0.479715,1.0,0.049066,0.0515453,0.48968,1.0,0.00323176,0.477196,0.477987,0.479067,0.479715,0.483743,0.509575,0.536373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77691,0.228001,1.0,0.0511676,0.0513036,-0.111467,0.805238,1.0,0.0954833,0.103001,0.77691,0.228001,1.0,0.0511676,0.0513036,-0.111467,0.805238,1.0,0.0954833,0.103001,0.773877,0.774613,0.77596,0.77691,0.780636,0.78208,0.78218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.113465,-0.111982,-0.1115,-0.111291,-0.109937,-0.034723,0.0330808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.747734,0.742194,0.742794,0.00104993,0.734489,0.736745,0.737451,0.739466,0.747734,0.750096,0.755102,0.259396,0.262479,0.253114,0.00279664,0.195958,0.238019,0.257293,0.258783,0.261746,0.263277,0.265159,0.75226,0.735987,0.737865,0.00191103,0.703574,0.731906,0.733949,0.736727,0.745493,0.750467,0.753331,0.32966,0.327592,0.323885,0.00142338,0.298407,0.314947,0.325506,0.326753,0.329317,0.329408,0.329676,-9999,-9999
20200115,4.674,1.0,3.941,0.818,1.0,6.011,1.297,1.0,4.253,3.512,0.786,5.603,1.093,4.674,1.0,3.941,0.818,1.0,6.011,1.297,1.0,80.4081,47.084,1.0,40.698,47.084,1.0,-9999,-9999,265.063,265.063,0.0,258.836,1.0,275.781,258.836,1.0,1.464,1.0,1.413,1.464,1.0,98.789,98.789,0.0,0.366,0.366,0.0,10.13,9.369,1.0,0.39306813043478256,0.9583333333333334,-43.13762500000001,1.0,90.54704166666666,1.0,421.492,1.0,4.587,1.0,93.064,1.0,-6.54811,1.0,5.8816,1.0,6.19469,3.99771,6.23992,1.30802,2.11509,-49.602,1.0,-41.5118,-52.6238,-33.7143,5.30325,14.9871,6.0,1,31,17,31,17,0.164211,1.0,0.0547346,0.056545,0.164211,1.0,0.0547346,0.056545,0.17352,1.0,0.00213222,0.161455,0.162142,0.163295,0.164327,0.182851,0.190529,0.191096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.641282,0.243263,1.0,0.0504722,0.0535989,-0.722597,0.80372,1.0,0.117082,0.117216,0.641282,0.243263,1.0,0.0504722,0.0535989,-0.722597,0.80372,1.0,0.117082,0.117216,0.640158,0.64055,0.640919,0.641282,0.666581,0.676628,0.677472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.728263,-0.726667,-0.724428,-0.722597,-0.715442,-0.715442,-0.710368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.775713,0.772964,0.768561,0.00343035,0.714449,0.760645,0.76887,0.772092,0.775713,0.786185,0.796506,0.605033,0.608752,0.595041,0.00426787,0.528162,0.565619,0.595656,0.606958,0.608753,0.609662,0.612129,0.725531,0.713928,0.714806,0.00269229,0.645787,0.713681,0.715234,0.718,0.721804,0.724073,0.72522,0.563308,0.560635,0.560602,0.00150042,0.52394,0.557287,0.561528,0.563193,0.564507,0.565313,0.565786,-9999,-9999
20200116,7.722,1.0,6.817,2.257,1.0,9.372,1.017,1.0,7.644,6.871,1.826,9.053,1.05,7.722,1.0,6.817,2.257,1.0,9.372,1.017,1.0,81.7583,25.714,1.0,16.594,25.714,1.0,-9999,-9999,309.08,309.08,0.0,284.38,1.0,315.488,284.38,1.0,1.292,1.0,1.306,1.292,1.0,98.849,98.849,0.0,3.493,3.493,0.0,10.017,9.49,1.0,0.4540968604651163,0.8958333333333334,-25.818354166666666,1.0,49.45002083333333,1.0,422.287,1.0,5.247,1.0,93.132,1.0,-1.41626,1.0,5.27589,1.0,4.41538,3.586,5.55673,1.10515,1.83181,-14.0041,0.979167,-11.72,-14.7495,-9.51852,7.58471,8.51847,5.0,1,31,17,31,17,0.464178,0.958333,0.0534504,0.0541948,0.464178,0.958333,0.0534504,0.0541948,0.459788,0.958333,0.00127739,0.443722,0.448009,0.456518,0.45984,0.465473,0.465911,0.468934,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.79454,0.193379,1.0,0.0632462,0.0658097,-0.185891,0.951204,0.882353,0.0885963,0.0905365,0.79454,0.193379,1.0,0.0632462,0.0658097,-0.185891,0.951204,0.882353,0.0885963,0.0905365,0.763842,0.766355,0.786913,0.795111,0.799531,0.802733,0.803745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.215624,-0.213766,-0.199153,-0.187906,-0.181883,-0.176481,-0.173167,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.902066,0.903856,0.891944,0.0101282,0.731575,0.880555,0.894179,0.908657,0.915963,0.922039,0.96108,0.435355,0.439678,0.432156,0.00924085,0.284512,0.416826,0.436088,0.448077,0.453906,0.470028,0.492146,0.727249,0.723904,0.727854,0.00400818,0.637228,0.723878,0.725531,0.729721,0.732122,0.735213,0.764145,0.345815,0.343847,0.346907,0.00174816,0.307433,0.343877,0.345359,0.347801,0.348737,0.350116,0.363175,-9999,-9999
20200117,2.572,1.0,1.593,1.215,1.0,4.356,1.568,1.0,2.958,2.474,0.763,3.841,1.116,2.572,1.0,1.593,1.215,1.0,4.356,1.568,1.0,83.1644,45.32,1.0,40.395,45.32,1.0,-9999,-9999,253.134,253.134,0.0,251.752,1.0,265.02,251.752,1.0,0.654,1.0,0.783,0.654,1.0,100.067,100.067,0.0,0.394,0.394,0.0,5.953,5.014,1.0,0.19334631818181816,0.9166666666666666,-36.00091666666666,1.0,87.15422916666667,1.0,428.774,1.0,5.046,1.0,93.127,1.0,-4.78152,1.0,2.15221,1.0,2.26678,1.46285,2.28333,0.705775,0.931686,-13.5069,1.0,-11.3039,-14.3297,-9.18059,3.27838,5.03164,6.0,1,31,17,31,17,0.164327,0.9375,0.0520289,0.0530204,0.164327,0.9375,0.0520289,0.0530204,0.161614,0.946875,0.00483263,0.126325,0.147018,0.148625,0.160981,0.164664,0.167429,0.212346,1.0,0.958333,0.958333,0.9375,0.9375,0.9375,0.9375,0.669305,0.136954,0.903226,0.0551935,0.0572109,-0.773383,0.673795,1.0,0.0995527,0.0995542,0.669305,0.136954,0.903226,0.0551935,0.0572109,-0.773383,0.673795,1.0,0.0995527,0.0995542,0.613244,0.643695,0.646118,0.664942,0.669767,0.673813,0.681164,1.0,0.935484,0.935484,0.903226,0.903226,0.903226,0.903226,-0.774919,-0.77424,-0.774032,-0.773822,-0.77337,-0.773161,-0.664353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.697332,0.692948,0.681228,0.0074167,0.570343,0.633725,0.676327,0.689708,0.697332,0.723424,0.743723,0.533585,0.528621,0.519613,0.00946384,0.369522,0.423334,0.522202,0.533816,0.545839,0.558783,0.576294,0.444167,0.439393,0.449677,0.00395582,0.41502,0.435982,0.43785,0.441039,0.448903,0.460738,0.510501,0.473922,0.471857,0.478533,0.00225206,0.453736,0.471849,0.473372,0.474186,0.476693,0.487825,0.51168,-9999,-9999
20200118,-1.231,1.0,-2.43,1.697,1.0,0.955,3.522,1.0,-0.017,-1.046,1.185,1.861,2.562,-1.231,1.0,-2.43,1.697,1.0,0.955,3.522,1.0,84.6262,46.124,1.0,45.75,46.124,1.0,-9999,-9999,235.908,235.908,0.0,231.451,1.0,249.48,231.451,1.0,0.274,1.0,0.251,0.274,1.0,102.001,102.001,0.0,0.0,0.0,0.0,2.785,0.895,1.0,0.06448611764705882,0.7083333333333334,-34.26958333333333,1.0,88.69908333333335,1.0,447.985,1.0,3.735,1.0,93.18,1.0,-9.62454,1.0,1.79155,1.0,1.88692,1.49934,1.90069,0.581755,0.653417,1.68682,1.0,1.77661,1.41169,1.78958,4.13918,4.14865,5.0,1,31,17,31,17,0.235034,0.708333,0.0481335,0.0547482,0.235034,0.708333,0.0481335,0.0547482,0.242962,0.7125,0.00441606,0.213399,0.218182,0.226114,0.235034,0.266218,0.270356,0.276641,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.706978,0.0985388,0.580645,0.0553693,0.0555889,-0.649696,0.903634,0.941176,0.0834122,0.107578,0.706978,0.0985388,0.580645,0.0553693,0.0555889,-0.649696,0.903634,0.941176,0.0834122,0.107578,0.692967,0.700379,0.701869,0.706321,0.708141,0.710253,0.711363,0.580645,0.580645,0.580645,0.580645,0.580645,0.580645,0.580645,-0.689816,-0.682791,-0.669913,-0.649696,-0.572365,-0.546916,-0.543134,0.941176,0.941176,0.941176,0.941176,0.941176,0.941176,0.941176,0.557479,0.550265,0.539375,0.00500939,0.474928,0.497905,0.521447,0.546627,0.557479,0.569766,0.581036,0.303845,0.315232,0.296413,0.00688799,0.186533,0.228856,0.284506,0.313423,0.323718,0.327582,0.335819,0.311527,0.306261,0.317783,0.00580095,0.287535,0.28873,0.294191,0.30626,0.313716,0.339899,0.406679,0.451193,0.449501,0.458492,0.00321143,0.445146,0.445263,0.446292,0.449501,0.453281,0.49575,0.505381,-9999,-9999
20200119,-1.007,1.0,-2.612,3.314,1.0,1.921,4.688,1.0,0.503,-0.658,2.93,2.62,2.824,-1.007,1.0,-2.612,3.314,1.0,1.921,4.688,1.0,86.1447,57.097,1.0,53.878,57.097,1.0,-9999,-9999,239.014,239.014,0.0,225.521,1.0,252.283,225.521,1.0,0.635,1.0,0.619,0.635,1.0,103.404,103.404,0.0,0.0,0.0,0.0,4.433,1.826,1.0,0.11214272413793104,0.6041666666666666,-22.356979166666665,1.0,109.80254166666667,1.0,458.826,1.0,2.36,1.0,93.26,1.0,-11.4826,1.0,3.71477,1.0,3.94107,3.91251,4.1911,0.652515,0.684415,-2.39721,1.0,-2.54325,-2.70459,-2.52482,2.44994,2.45356,5.0,1,31,17,31,17,0.133213,0.9375,0.0480411,0.0505828,0.133213,0.9375,0.0480411,0.0505828,0.137333,0.944271,0.00353645,0.117001,0.119851,0.120914,0.133213,0.148874,0.151516,0.171713,0.958333,0.958333,0.958333,0.9375,0.9375,0.9375,0.9375,0.642527,0.167421,0.967742,0.0553661,0.055793,-0.809209,0.901302,0.882353,0.0830239,0.0900044,0.642527,0.167421,0.967742,0.0553661,0.055793,-0.809209,0.901302,0.882353,0.0830239,0.0900044,0.631299,0.633551,0.634267,0.641498,0.644237,0.647329,0.659058,1.0,1.0,1.0,0.967742,0.967742,0.967742,0.967742,-0.84139,-0.83155,-0.827697,-0.805777,-0.775356,-0.762042,-0.7346,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.569804,0.563443,0.552218,0.00474813,0.490017,0.51429,0.535225,0.562476,0.569804,0.576558,0.586215,0.42493,0.43023,0.414885,0.00663897,0.317398,0.351448,0.392651,0.433349,0.442149,0.447501,0.455143,0.319109,0.317076,0.314151,0.0101552,0.217879,0.249097,0.276821,0.312204,0.344356,0.412048,0.422034,0.496649,0.497211,0.528485,0.00803856,0.446898,0.456501,0.49489,0.516579,0.581898,0.593245,0.594573,-9999,-9999
20200120,2.923,1.0,1.774,3.851,1.0,5.019,3.047,1.0,4.015,3.532,2.029,4.894,2.025,2.923,1.0,1.774,3.851,1.0,5.019,3.047,1.0,87.7185,56.349,1.0,45.294,56.349,1.0,-9999,-9999,273.579,273.579,0.0,249.8,1.0,283.463,249.8,1.0,0.874,1.0,0.504,0.874,1.0,103.562,103.562,0.0,0.006,0.006,0.0,5.488,3.095,1.0,0.1432264,0.8333333333333334,-2.9225625,1.0,108.36310416666664,1.0,431.355,1.0,1.757,1.0,93.387,1.0,-10.0,1.0,1.57122,1.0,1.66694,1.65485,1.77269,1.06595,1.06953,-6.84659,1.0,-7.26369,-7.7245,-7.21105,2.71996,2.74646,5.0,1,31,17,31,17,0.178989,0.708333,0.047266,0.0482305,0.178989,0.708333,0.047266,0.0482305,0.183307,0.714583,0.00345217,0.129262,0.175758,0.179192,0.181993,0.192891,0.194952,0.206321,0.770833,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.718713,0.036628,0.612903,0.0545737,0.0556632,-0.823587,0.881112,0.882353,0.0814604,0.0849814,0.718713,0.036628,0.612903,0.0545737,0.0556632,-0.823587,0.881112,0.882353,0.0814604,0.0849814,0.616213,0.702574,0.715003,0.718713,0.721163,0.724493,0.731045,0.709677,0.612903,0.612903,0.612903,0.612903,0.612903,0.612903,-0.823587,-0.820393,-0.81923,-0.809603,-0.776846,-0.771976,-0.771192,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.711767,0.708842,0.700413,0.00613778,0.617872,0.632987,0.693414,0.711767,0.725615,0.732517,0.739333,0.519415,0.529853,0.517105,0.00664418,0.4232,0.460638,0.507741,0.530365,0.543286,0.548657,0.553459,0.41618,0.422823,0.386896,0.0224097,0.113499,0.180648,0.344528,0.39227,0.498882,0.548667,0.591615,0.550637,0.554976,0.620424,0.0222752,0.411039,0.445701,0.549239,0.588505,0.792324,0.826539,0.830959,-9999,-9999
20200121,6.946,1.0,6.665,0.784,1.0,7.46,1.042,1.0,6.921,6.683,0.853,7.354,0.862,6.946,1.0,6.665,0.784,1.0,7.46,1.042,1.0,89.3486,19.608,1.0,20.582,19.608,1.0,-9999,-9999,328.606,328.606,0.0,323.567,1.0,333.102,323.567,1.0,0.453,1.0,0.171,0.453,1.0,103.216,103.216,0.0,0.148,0.148,0.0,3.32,2.691,1.0,0.11312545454545454,0.9166666666666666,13.526291666666665,1.0,37.707770833333335,1.0,429.583,1.0,2.955,1.0,93.488,1.0,-3.49618,1.0,0.72143,1.0,0.763691,0.759833,0.813936,0.44843,0.45022,-3.62849,1.0,-3.84104,-4.09376,-3.82164,2.78733,2.79462,5.0,1,31,17,31,17,0.35836,1.0,0.0475391,0.0751306,0.35836,1.0,0.0475391,0.0751306,0.366575,1.0,0.00865123,0.26751,0.31637,0.345665,0.35836,0.408285,0.432725,0.440535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.710317,0.0155514,1.0,0.0543945,0.0545319,-0.320228,0.945658,1.0,0.0830205,0.179934,0.710317,0.0155514,1.0,0.0543945,0.0545319,-0.320228,0.945658,1.0,0.0830205,0.179934,0.692695,0.710177,0.710317,0.712353,0.717241,0.717915,0.724994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.535284,-0.442678,-0.360336,-0.320228,-0.196775,-0.123405,-0.11811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.862382,0.863941,0.858236,0.0074626,0.757243,0.771866,0.836862,0.868595,0.891497,0.897929,0.902357,0.505235,0.505581,0.49166,0.0124601,0.320648,0.401841,0.442282,0.521075,0.541883,0.551549,0.563153,0.525144,0.54282,0.488114,0.0301888,0.146393,0.211848,0.416796,0.463569,0.579086,0.714733,0.774384,0.371611,0.383033,0.394628,0.00788243,0.305141,0.332707,0.35194,0.409643,0.433974,0.434581,0.439389,-9999,-9999
20200122,7.351,1.0,7.174,0.437,1.0,7.676,0.775,1.0,8.109,8.121,0.796,8.086,0.66,7.351,1.0,7.174,0.437,1.0,7.676,0.775,1.0,91.0337,17.091,1.0,20.772,17.091,1.0,-9999,-9999,341.896,341.896,0.0,328.343,1.0,345.091,328.343,1.0,0.062,1.0,0.042,0.062,1.0,102.912,102.912,0.0,0.044,0.044,0.0,1.767,1.279,1.0,0.07466040476190476,0.875,9.933104166666666,1.0,32.86652083333333,1.0,446.567,1.0,4.646,1.0,93.425,1.0,1.64726,1.0,0.706545,1.0,0.747933,0.591306,0.797142,0.576385,0.59624,0.515866,1.0,0.546085,0.431727,0.582014,5.30094,5.30212,5.0,1,31,17,31,17,0.430654,1.0,0.0459213,0.0626349,0.430654,1.0,0.0459213,0.0626349,0.441582,1.0,0.00595746,0.38757,0.407013,0.418572,0.430654,0.478221,0.492204,0.497397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.728912,0.0140763,1.0,0.0542047,0.0545271,-0.157432,0.900541,1.0,0.0764301,0.128555,0.728912,0.0140763,1.0,0.0542047,0.0545271,-0.157432,0.900541,1.0,0.0764301,0.128555,0.703905,0.725023,0.727546,0.729846,0.735156,0.736866,0.749576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.229059,-0.220248,-0.19191,-0.157432,-0.0393949,-0.0135135,-0.00353602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.872137,0.874205,0.870351,0.00631675,0.7844,0.803445,0.851964,0.880309,0.898568,0.905086,0.906346,0.441598,0.443551,0.428769,0.0100981,0.290332,0.355885,0.390522,0.447351,0.475611,0.479996,0.48958,0.586619,0.613443,0.560921,0.0298911,0.326664,0.360514,0.441205,0.455792,0.613679,0.779297,0.867758,0.363453,0.379705,0.40378,0.0070644,0.287209,0.363754,0.378022,0.416321,0.428952,0.429784,0.452903,-9999,-9999
