TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20191010,12.112,1.0,11.113,2.169,1.0,13.292,2.205,1.0,12.231,11.35,1.74,13.271,2.224,12.112,1.0,11.113,2.169,1.0,13.292,2.205,1.0,217.454,133.337,1.0,103.727,133.337,1.0,320.248,1.0,343.409,320.248,1.0,333.587,1.0,328.442,333.587,1.0,3.45,1.0,3.469,3.45,1.0,101.119,101.132,1.0,0.583,0.0,1.0,4.213,3.784,1.0,0.5916438085106382,0.9791666666666666,223.60314791666667,1.0,11.947066787499999,1.0,49.4176457111111,0.9375,34.629321236842095,0.7916666666666666,375.81772916666665,1.0,406.739,1.0,11.569,11.732,11.808,11.945,12.424,12.839,1.0,1.0,1.0,1.0,1.0,1.0,24.765,25.793,25.888,24.4,-9999,1.0,1.0,1.0,1.0,-9999,-3.54015,-9999,26.861,-9999,-9999,-9999,-9999,2.1225,-9999,-53.9733,-9999,-9999,-9999,-9999,3.79186,-9999,-9999,-9999,26,22,26,22,-3.23182,1.0,0.389229,0.389935,-3.23182,1.0,0.389229,0.389935,-3.23355,1.0,0.00278944,-3.26804,-3.26431,-3.24231,-3.23182,-3.21741,-3.21741,-3.21741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.55349,0.949488,1.0,0.201758,0.201758,-12.1763,6.82237,1.0,0.782848,0.784519,4.55349,0.949488,1.0,0.201758,0.201758,-12.1763,6.82237,1.0,0.782848,0.784519,4.55349,4.55349,4.55349,4.55349,4.55349,4.55349,4.55349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.2525,-12.2484,-12.1984,-12.1763,-12.146,-12.146,-12.146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.46806,4.44744,4.47852,0.00815196,4.38161,4.42127,4.44744,4.47256,4.5043,4.53641,4.56178,7.7047,7.67926,7.71207,0.0106272,7.59902,7.63868,7.66836,7.7047,7.74881,7.77808,7.82982,3.80382,3.95737,3.93148,0.0160942,3.79995,3.80743,3.83049,3.94598,3.97856,4.0337,4.07508,7.99597,8.00618,8.03546,0.00905084,7.98959,7.99608,8.00348,8.01687,8.05057,8.05844,8.09979,-9999,-9999
20191011,14.138,1.0,14.235,1.606,1.0,14.024,1.053,1.0,14.271,14.391,1.736,14.129,0.983,14.138,1.0,14.235,1.606,1.0,14.024,1.053,1.0,214.156,25.304,1.0,43.062,25.304,1.0,368.511,1.0,381.422,368.511,1.0,374.697,1.0,369.497,374.697,1.0,3.048,1.0,3.693,3.048,1.0,101.023,101.011,1.0,0.361,1.08,1.0,5.451,4.543,1.0,0.6794717916666667,1.0,50.82585706479167,1.0,1.5392700541666666,1.0,23.74467869565218,0.9583333333333334,0.9678196976744187,0.8958333333333334,386.3881875,1.0,408.458,1.0,12.217,12.27,12.235,12.158,12.376,12.773,1.0,1.0,1.0,1.0,1.0,1.0,23.694,24.864,25.341,24.577,-9999,1.0,1.0,1.0,1.0,-9999,1.5332,-9999,6.54367,-9999,-9999,-9999,-9999,1.09526,-9999,-81.6536,-9999,-9999,-9999,-9999,4.59093,-9999,-9999,-9999,26,22,26,22,2.10048,1.0,0.325325,0.325325,2.10048,1.0,0.325325,0.325325,2.10048,1.0,2.13334e-16,2.10048,2.10048,2.10048,2.10048,2.10048,2.10048,2.10048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.85286,0.66405,1.0,0.183329,0.183329,-1.31893,3.72669,1.0,0.648776,0.648776,4.85286,0.66405,1.0,0.183329,0.183329,-1.31893,3.72669,1.0,0.648776,0.648776,4.85286,4.85286,4.85286,4.85286,4.85286,4.85286,4.85286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.31893,-1.31893,-1.31893,-1.31893,-1.31893,-1.31893,-1.31893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.89561,4.92568,4.90688,0.00734162,4.81147,4.87339,4.88189,4.89989,4.93433,4.9452,4.99341,2.78968,2.82519,2.80639,0.00734162,2.71098,2.77291,2.7814,2.7994,2.83384,2.84472,2.89292,3.51333,3.53009,3.48876,0.0136215,3.2994,3.42904,3.4348,3.50593,3.52415,3.53445,3.59472,2.76377,2.76635,2.76356,0.0076719,2.72046,2.74307,2.74516,2.75272,2.76979,2.78061,2.79374,-9999,-9999
20191012,15.311,1.0,14.835,0.729,1.0,15.875,1.248,1.0,14.625,14.382,0.641,14.913,0.879,15.311,1.0,14.835,0.729,1.0,15.875,1.248,1.0,210.877,68.126,1.0,40.632,68.126,1.0,363.26,1.0,388.728,363.26,1.0,383.989,1.0,377.388,383.989,1.0,3.086,1.0,2.79,3.086,1.0,100.798,100.782,1.0,0.638,0.0,1.0,3.425,3.312,1.0,0.47888458333333334,1.0,121.11918250000001,1.0,4.809080270833333,1.0,63.45215636363637,0.9166666666666666,20.08289586896552,0.6041666666666666,392.5210833333333,1.0,412.018,1.0,13.177,13.145,13.011,12.698,12.528,12.734,1.0,1.0,1.0,1.0,1.0,1.0,23.02,24.293,24.98,24.685,-9999,1.0,1.0,1.0,1.0,-9999,4.97393,-9999,10.7147,-9999,-9999,-9999,-9999,2.11529,-9999,-45.7778,-9999,-9999,-9999,-9999,4.51367,-9999,-9999,-9999,26,22,26,22,-1.68,1.0,0.367037,0.381935,-1.68,1.0,0.367037,0.381935,-1.61508,1.0,0.0160962,-1.7055,-1.69741,-1.68573,-1.67858,-1.50438,-1.48614,-1.43456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.48736,0.706789,1.0,0.189966,0.229657,-8.83545,6.14885,1.0,0.738317,0.741334,4.48736,0.706789,1.0,0.189966,0.229657,-8.83545,6.14885,1.0,0.738317,0.741334,4.442,4.4564,4.47717,4.48989,4.68718,4.71451,4.71796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.83545,-8.83545,-8.83545,-8.83545,-8.7033,-8.70183,-8.59194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.17604,5.2347,5.18308,0.00922839,5.07294,5.1313,5.16031,5.17669,5.19062,5.2347,5.30918,6.86564,6.9147,6.79816,0.0154179,6.5638,6.68008,6.77688,6.83137,6.86449,6.86819,6.8742,3.38015,3.33423,3.19217,0.0345642,2.76847,2.8994,2.94773,3.24799,3.38319,3.38871,3.40261,5.44288,5.45603,5.41263,0.0145956,5.2654,5.28653,5.34363,5.44002,5.45654,5.45941,5.46879,-9999,-9999
20191013,16.813,1.0,14.737,0.515,1.0,19.267,2.231,1.0,16.966,15.035,1.13,19.249,2.23,16.813,1.0,14.737,0.515,1.0,19.267,2.231,1.0,207.617,81.774,1.0,93.615,81.774,1.0,376.77,1.0,380.246,376.77,1.0,398.137,1.0,368.227,398.137,1.0,3.031,1.0,3.845,3.031,1.0,100.66,100.651,1.0,0.373,9.87,1.0,3.98,3.208,1.0,0.5156034222222223,0.9375,142.40224502083336,1.0,6.18050985,1.0,55.88001986956521,0.9583333333333334,21.180654545454544,0.6875,401.46225000000004,1.0,419.992,1.0,14.193,14.065,13.827,13.306,12.806,12.734,1.0,1.0,1.0,1.0,1.0,1.0,23.547,24.729,24.963,24.808,-9999,1.0,1.0,1.0,1.0,-9999,8.98278,-9999,19.3423,-9999,-9999,-9999,-9999,1.81298,-9999,-46.2098,-9999,-9999,-9999,-9999,4.10757,-9999,-9999,-9999,26,22,26,22,-1.23042,1.0,0.368114,0.388756,-1.23042,1.0,0.367677,0.388342,-1.26599,1.0,0.0186353,-1.58002,-1.40876,-1.34974,-1.24379,-1.1844,-1.15877,-1.12592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7337,0.726812,1.0,0.193873,0.207782,-8.18132,8.17636,1.0,0.739268,0.77372,4.7337,0.726812,1.0,0.193873,0.207782,-8.18132,8.17636,1.0,0.738305,0.7728,4.6097,4.67579,4.69561,4.73834,4.76851,4.82528,4.82861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.83873,-8.52216,-8.34706,-8.19702,-8.07127,-8.06554,-8.06534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.55824,5.66183,5.55475,0.0131787,5.42037,5.46861,5.50646,5.55257,5.57209,5.63446,5.72697,6.77077,6.89225,6.82074,0.0210418,6.62581,6.69063,6.71175,6.78003,6.92657,6.97609,7.03351,3.54344,3.48874,3.15254,0.0724894,2.45318,2.50128,2.60222,3.33812,3.54344,3.55157,3.5662,5.35724,5.42704,5.31532,0.0213898,5.03936,5.11252,5.22165,5.35958,5.38559,5.38746,5.42763,-9999,-9999
20191014,15.784,1.0,15.038,2.66,1.0,16.667,3.08,1.0,15.436,14.699,2.569,16.306,3.2,15.784,1.0,15.038,2.66,1.0,16.667,3.08,1.0,204.379,81.878,1.0,69.891,81.878,1.0,364.761,1.0,380.072,364.761,1.0,392.384,1.0,368.039,392.384,1.0,2.62,1.0,2.824,2.62,1.0,100.802,100.762,1.0,6.636,0.0,1.0,2.534,1.73,1.0,0.22832895238095233,0.875,149.08690995833334,1.0,5.395251172916666,1.0,68.74355150000001,0.9583333333333334,-9999,-9999,396.573375,1.0,426.719,1.0,14.054,14.046,13.925,13.6,13.154,12.8,1.0,1.0,1.0,1.0,1.0,1.0,25.593,26.363,26.001,25.186,-9999,1.0,1.0,1.0,1.0,-9999,4.22994,-9999,6.9838,-9999,-9999,-9999,-9999,1.62905,-9999,-8.99034,-9999,-9999,-9999,-9999,4.44334,-9999,-9999,-9999,26,22,26,22,-1.18172,1.0,0.390118,0.441717,-1.18631,1.0,0.389489,0.441162,-1.26784,0.995312,0.0328919,-1.67119,-1.39574,-1.38931,-1.38047,-1.17015,-0.981385,-0.930019,1.0,0.979167,1.0,1.0,1.0,1.0,0.979167,4.37909,0.601503,1.0,0.204339,0.218091,-7.65986,7.44084,1.0,0.783868,0.869408,4.37909,0.601503,1.0,0.204276,0.218032,-7.66951,7.43596,1.0,0.782508,0.868182,4.21684,4.34429,4.34911,4.37909,4.48287,4.49673,4.50958,1.0,1.0,1.0,1.0,0.961538,0.961538,0.961538,-9.04325,-8.0623,-8.05938,-7.91944,-7.65371,-7.31018,-7.27254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.28358,5.36084,5.30435,0.012783,5.17668,5.23341,5.26667,5.29111,5.31326,5.36084,5.48698,6.64903,6.54715,6.57219,0.0243332,6.33836,6.40782,6.42844,6.58508,6.67127,6.68003,6.83194,3.92397,3.95646,3.5911,0.0663665,2.89971,3.021,3.09482,3.82773,3.92544,3.93233,3.94577,5.7441,5.84508,5.71151,0.021468,5.39219,5.51852,5.62663,5.7513,5.77385,5.78081,5.84584,-9999,-9999
20191015,14.074,1.0,13.812,1.599,1.0,14.382,0.343,1.0,14.353,14.357,1.675,14.349,0.4,14.074,1.0,13.812,1.599,1.0,14.382,0.343,1.0,201.162,34.235,1.0,31.025,34.235,1.0,359.125,1.0,385.024,359.125,1.0,376.808,1.0,373.388,376.808,1.0,2.363,1.0,2.387,2.363,1.0,100.521,100.508,1.0,6.344,0.0,1.0,2.715,2.439,1.0,0.349793,1.0,67.9018350625,1.0,1.9427782916666665,1.0,35.9054991627907,0.8958333333333334,-9999,0.0,385.71920833333326,1.0,414.801,1.0,13.732,13.844,13.838,13.676,13.341,12.905,1.0,1.0,1.0,1.0,1.0,1.0,24.55,25.442,25.733,25.468,-9999,1.0,1.0,1.0,1.0,-9999,0.244784,-9999,4.74025,-9999,-9999,-9999,-9999,1.22885,-9999,-32.1247,-9999,-9999,-9999,-9999,4.4971,-9999,-9999,-9999,26,22,26,22,1.08706,1.0,0.317591,0.325092,1.08706,1.0,0.315564,0.323113,1.08648,1.0,0.00986551,0.978357,0.992461,1.06881,1.09122,1.10823,1.13133,1.21511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.70331,0.942141,1.0,0.19809,0.223164,-3.27292,4.98351,1.0,0.625352,0.659687,4.70331,0.942141,1.0,0.19809,0.223164,-3.27292,4.98351,1.0,0.6208,0.655373,4.67084,4.67281,4.70389,4.72997,4.86602,4.87836,4.92559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.71859,-3.69302,-3.44381,-3.27292,-3.27292,-3.27292,-3.12653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.83971,4.86434,4.89312,0.0141596,4.7648,4.81586,4.832,4.85885,4.9584,5.00472,5.06139,3.72996,3.77729,3.80664,0.0186486,3.66805,3.71503,3.72856,3.75359,3.87382,3.97262,4.04766,4.66241,4.78202,4.56853,0.0261927,4.2482,4.33893,4.37966,4.65316,4.66307,4.67046,4.73073,3.56533,3.6028,3.54728,0.0102277,3.36329,3.51038,3.51479,3.56427,3.56886,3.58347,3.60339,-9999,-9999
20191016,12.348,1.0,12.016,1.542,1.0,12.741,1.299,1.0,12.508,12.231,1.251,12.836,1.247,12.348,1.0,12.016,1.542,1.0,12.741,1.299,1.0,197.968,29.94,1.0,16.179,29.94,1.0,363.842,1.0,378.634,363.842,1.0,367.041,1.0,366.486,367.041,1.0,0.84,1.0,1.226,0.84,1.0,100.61,100.589,1.0,16.94,14.6,1.0,4.168,3.302,1.0,0.480130125,1.0,62.87243110208334,1.0,1.5385204333333335,1.0,28.465436822222216,0.9375,5.632279722222222,0.75,379.9504583333333,1.0,410.251,1.0,12.715,12.879,12.948,13.043,13.239,12.967,1.0,1.0,1.0,1.0,1.0,1.0,25.245,25.931,25.872,25.711,-9999,1.0,1.0,1.0,1.0,-9999,-2.99359,-9999,-0.302869,-9999,-9999,-9999,-9999,0.864235,-9999,-31.9107,-9999,-9999,-9999,-9999,4.39921,-9999,-9999,-9999,26,22,26,22,2.10719,1.0,0.293925,0.300122,2.10224,1.0,0.293583,0.299787,2.10999,1.0,0.0109907,1.97068,2.06524,2.10463,2.10884,2.11364,2.18659,2.19946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75701,0.90839,1.0,0.215103,0.231327,-1.19155,3.79371,1.0,0.563269,0.581816,4.75701,0.90839,1.0,0.215103,0.231327,-1.20197,3.80267,1.0,0.56248,0.581052,4.73824,4.74856,4.75098,4.7557,4.91158,4.91877,4.92428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.49893,-1.464,-1.22238,-1.19155,-1.17343,-1.17253,-1.17253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.49771,4.49245,4.57674,0.01833,4.44335,4.47131,4.4881,4.50847,4.71286,4.72715,4.76076,2.3935,2.39021,2.46675,0.0227145,2.33451,2.35982,2.37837,2.39038,2.55061,2.67202,2.73477,5.13695,5.23594,5.12802,0.0170735,4.96564,5.01949,5.06703,5.13078,5.14763,5.23792,5.2723,3.31852,3.35346,3.32671,0.00884763,3.23276,3.28727,3.30826,3.31852,3.33529,3.35515,3.44153,-9999,-9999
20191017,12.698,1.0,12.034,0.829,1.0,13.482,1.65,1.0,12.91,12.386,0.406,13.53,1.535,12.698,1.0,12.034,0.829,1.0,13.482,1.65,1.0,194.798,119.889,1.0,85.704,119.889,1.0,339.076,1.0,362.119,339.076,1.0,340.044,1.0,348.649,340.044,1.0,2.055,1.0,2.193,2.055,1.0,100.765,100.752,1.0,2.467,0.85,1.0,2.809,2.471,1.0,0.43423660465116276,0.8958333333333334,210.59405266666667,1.0,9.19286928125,1.0,62.478821422222225,0.9375,33.54332530303031,0.6875,380.3096666666667,1.0,410.249,1.0,12.548,12.685,12.72,12.713,12.868,12.908,1.0,1.0,1.0,1.0,1.0,1.0,25.875,26.674,26.978,27.209,-9999,1.0,1.0,1.0,1.0,-9999,-2.19818,-9999,20.867,-9999,-9999,-9999,-9999,2.00864,-9999,-13.0213,-9999,-9999,-9999,-9999,4.63273,-9999,-9999,-9999,26,22,26,22,-2.69383,1.0,0.404371,0.414229,-2.69729,1.0,0.404227,0.414088,-2.64606,1.0,0.0126606,-2.71174,-2.70503,-2.70192,-2.68467,-2.64092,-2.52537,-2.49146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.50545,0.201716,1.0,0.192061,0.230925,-10.9884,7.40585,1.0,0.819332,0.830689,4.50545,0.201716,1.0,0.192061,0.230925,-10.9957,7.39805,1.0,0.819017,0.830378,4.41175,4.44225,4.45796,4.50545,4.67198,4.69868,4.72068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.1646,-11.0964,-10.9957,-10.9871,-10.8903,-10.8226,-10.6878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.67109,4.69591,4.76191,0.0211392,4.61774,4.63707,4.65265,4.69591,4.87988,4.9474,4.9896,7.37346,7.3932,7.40797,0.0167373,7.14331,7.33759,7.34698,7.3818,7.46684,7.48908,7.58749,5.5286,5.54432,5.48412,0.0159597,5.29209,5.35085,5.40606,5.51861,5.53018,5.54156,5.58767,7.59602,7.63045,7.63633,0.013277,7.49248,7.57881,7.58385,7.60163,7.67912,7.7329,7.74406,-9999,-9999
20191018,12.14,1.0,12.119,0.674,1.0,12.164,0.928,1.0,12.235,12.088,0.423,12.41,0.542,12.14,1.0,12.119,0.674,1.0,12.164,0.928,1.0,191.653,81.532,1.0,80.923,81.532,1.0,327.251,1.0,346.737,327.251,1.0,353.575,1.0,332.036,353.575,1.0,2.856,1.0,3.114,2.856,1.0,100.383,100.369,1.0,3.529,4.92,1.0,4.959,3.944,1.0,0.5733664444444445,0.9375,143.84725697916667,1.0,6.6254829187499995,1.0,51.0123226744186,0.8958333333333334,22.44203636363637,0.6875,374.8545625,1.0,408.485,1.0,12.08,12.327,12.473,12.675,13.016,12.983,1.0,1.0,1.0,1.0,1.0,1.0,26.215,26.95,27.153,27.693,-9999,1.0,1.0,1.0,1.0,-9999,-6.27433,-9999,12.6241,-9999,-9999,-9999,-9999,1.25321,-9999,-56.8147,-9999,-9999,-9999,-9999,4.15943,-9999,-9999,-9999,26,22,26,22,-0.976452,1.0,0.35445,0.356946,-0.976452,1.0,0.354416,0.356912,-0.996767,1.0,0.00593026,-1.06846,-1.03844,-1.02848,-1.00529,-0.973952,-0.954156,-0.953389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.56382,0.838778,1.0,0.20356,0.207426,-7.4466,7.38224,1.0,0.705333,0.716828,4.56382,0.838778,1.0,0.20356,0.207426,-7.4466,7.38224,1.0,0.705259,0.716755,4.50798,4.51311,4.51376,4.51558,4.57722,4.59283,4.62793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.6767,-7.59551,-7.5915,-7.45085,-7.44538,-7.33979,-7.33899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6148,4.6464,4.71823,0.0239067,4.56563,4.57811,4.58223,4.6464,4.85343,4.91743,4.9697,5.6254,5.62285,5.715,0.0284562,5.49002,5.53182,5.58903,5.6254,5.89194,5.95587,5.98383,5.76709,6.04784,5.7429,0.0381773,5.35108,5.43659,5.47972,5.76563,5.99126,6.0114,6.03939,6.14932,6.1889,6.10223,0.0138814,5.92047,5.99631,6.00422,6.13258,6.17454,6.18296,6.19087,-9999,-9999
20191019,11.642,1.0,10.944,0.775,1.0,12.467,0.961,1.0,11.755,11.076,0.579,12.558,1.134,11.642,1.0,10.944,0.775,1.0,12.467,0.961,1.0,188.535,79.039,1.0,57.66,79.039,1.0,336.04,1.0,360.211,336.04,1.0,353.427,1.0,346.589,353.427,1.0,2.137,1.0,2.579,2.137,1.0,100.308,100.298,1.0,6.871,2.07,1.0,3.437,2.708,1.0,0.3841828510638298,0.9791666666666666,144.1621972083333,1.0,5.042864966666667,1.0,64.1211975106383,0.9791666666666666,22.98334733333333,0.625,373.6741875,1.0,409.314,1.0,11.836,12.027,12.123,12.28,12.752,12.944,1.0,1.0,1.0,1.0,1.0,1.0,26.301,27.003,27.299,27.955,-9999,1.0,1.0,1.0,1.0,-9999,-3.89962,-9999,9.71771,-9999,-9999,-9999,-9999,1.48485,-9999,-31.1541,-9999,-9999,-9999,-9999,4.07875,-9999,-9999,-9999,26,22,26,22,-1.17742,1.0,0.380754,0.400205,-1.17742,1.0,0.376398,0.396063,-1.32718,1.0,0.0195426,-1.58538,-1.45632,-1.42675,-1.33645,-1.21092,-1.20982,-1.16898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.49994,0.845296,1.0,0.217272,0.27382,-7.79364,7.98866,1.0,0.758238,0.831937,4.49994,0.845296,1.0,0.217272,0.27382,-7.79364,7.98866,1.0,0.748561,0.823127,4.25167,4.25799,4.32866,4.4422,4.55818,4.59128,4.60676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.52458,-8.47965,-8.44877,-7.84819,-7.79584,-7.79498,-7.79183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.53268,4.55684,4.63245,0.024964,4.46266,4.47539,4.49031,4.55684,4.79774,4.83037,4.86654,5.72835,5.73426,5.95963,0.0395311,5.72835,5.74526,5.74862,5.80312,6.20393,6.29415,6.37603,5.93929,6.86325,6.00977,0.0904188,5.35422,5.41141,5.42681,5.92947,6.64987,6.73439,6.83584,6.50013,6.63437,6.28425,0.0355358,5.96078,6.05767,6.06727,6.25565,6.50011,6.55865,6.61879,-9999,-9999
