TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20201122,6.587,1.0,6.417,0.754,1.0,6.925,0.731,1.0,7.141,6.819,0.538,7.785,0.73,6.587,1.0,6.417,0.754,1.0,6.925,0.731,1.0,69.3592,24.08,1.0,26.474,24.08,1.0,-9999,-9999,284.573,284.573,0.0,315.711,1.0,293.065,315.711,1.0,1.352,1.0,1.635,1.352,1.0,99.91,99.89,1.0,0.714,2.6,1.0,5.7,4.695,1.0,0.6280157435897435,0.8125,412.286,1.0,-9999,-9999,72.6684,-9999,-9999,-9999,-9999,9.09786,-9999,-89.3791,-9999,-9999,-9999,-9999,10.2218,-9999,-9999,-9999,32,16,32,16,-3.30236,1.0,1.30581,1.30582,-3.29623,1.0,1.28558,1.28559,-3.30059,1.0,0.00226115,-3.32299,-3.30487,-3.30307,-3.29623,-3.29237,-3.29237,-3.28899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.32409,11.9782,1.0,1.72877,1.72881,-4.89874,3.69059,1.0,1.5153,1.51532,-2.30803,11.9813,1.0,1.69655,1.69658,-4.91313,3.7021,1.0,1.5164,1.51642,-2.3642,-2.32512,-2.32512,-2.30803,-2.30245,-2.30245,-2.29757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.91313,-4.91313,-4.91313,-4.91313,-4.89874,-4.89874,-4.89874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.87312,2.86993,2.74628,0.0516173,2.37305,2.57828,2.58163,2.81864,2.86766,2.87312,2.91379,1.99992,1.99988,1.97535,0.00938908,1.92071,1.92277,1.92327,1.98715,1.99949,1.99998,2.00537,-9999,-9999
20201123,5.979,1.0,5.656,1.075,1.0,6.627,1.425,1.0,6.248,6.003,0.916,6.738,1.195,5.979,1.0,5.656,1.075,1.0,6.627,1.425,1.0,67.855,36.464,1.0,27.11,36.464,1.0,-9999,-9999,290.798,290.798,0.0,300.026,1.0,296.093,300.026,1.0,1.151,1.0,1.23,1.151,1.0,100.356,100.331,1.0,1.707,2.022,0.5,4.686,4.064,1.0,0.5161602999999999,0.8333333333333334,417.324,1.0,-9999,-9999,37.1303,-9999,-9999,-9999,-9999,7.01112,-9999,-45.1242,-9999,-9999,-9999,-9999,9.19402,-9999,-9999,-9999,32,16,32,16,-2.83068,1.0,1.29999,1.30031,-2.81839,1.0,1.28278,1.28311,-2.82163,1.0,0.00913803,-2.92556,-2.84405,-2.84405,-2.81839,-2.78662,-2.78662,-2.758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.466606,3.20552,1.0,1.78415,1.7847,-7.25011,4.93496,1.0,1.17956,1.17967,-0.434418,3.20532,1.0,1.76032,1.76088,-7.27896,4.94856,1.0,1.1652,1.16532,-0.586152,-0.48329,-0.48329,-0.434418,-0.394891,-0.394891,-0.359284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.29111,-7.28802,-7.27159,-7.26616,-7.25541,-7.25465,-7.25011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.60151,2.59818,2.45401,0.0517088,1.93977,2.20633,2.21007,2.5461,2.59519,2.60151,2.65313,2.38225,2.38162,2.33106,0.0135551,2.18239,2.23734,2.23841,2.36773,2.38084,2.38162,2.39483,-9999,-9999
20201124,8.776,1.0,8.481,0.917,1.0,9.368,0.106,1.0,8.608,8.284,0.761,9.256,0.208,8.776,1.0,8.481,0.917,1.0,9.368,0.106,1.0,66.4045,4.339,1.0,7.319,4.339,1.0,-9999,-9999,344.401,344.401,0.0,335.611,1.0,322.16,335.611,1.0,0.922,1.0,0.891,0.922,1.0,100.112,100.083,1.0,1.215,2.1,1.0,5.249,5.075,1.0,0.7510830000000001,0.8333333333333334,426.472,1.0,-9999,-9999,30.6254,-9999,-9999,-9999,-9999,5.7242,-9999,-35.2085,-9999,-9999,-9999,-9999,11.7776,-9999,-9999,-9999,32,16,32,16,-0.118872,0.979167,1.35795,1.35795,-0.115795,0.979167,1.35627,1.35627,-0.117953,0.979167,0.000597801,-0.125443,-0.118872,-0.118872,-0.115795,-0.115795,-0.115795,-0.115795,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.229578,1.89831,1.0,1.87613,1.87613,-0.802809,1.67348,0.9375,1.15411,1.15411,0.234026,1.89613,1.0,1.8739,1.8739,-0.802809,1.67348,0.9375,1.1522,1.1522,0.22008,0.229578,0.229578,0.234026,0.234026,0.234026,0.234026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.802809,-0.802809,-0.802809,-0.802809,-0.802809,-0.802809,-0.802809,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.56725,3.55866,3.31624,0.0806791,2.38322,2.8512,2.86406,3.47562,3.55327,3.56725,3.67074,0.68863,0.688905,0.67763,0.0047505,0.653382,0.654265,0.655535,0.682374,0.688831,0.688922,0.710102,-9999,-9999
20201125,6.678,1.0,7.034,0.941,1.0,5.966,0.967,1.0,6.365,6.474,0.868,6.147,0.806,6.678,1.0,7.034,0.941,1.0,5.966,0.967,1.0,65.009,8.178,1.0,18.657,8.178,1.0,-9999,-9999,313.86,313.86,0.0,320.702,1.0,307.308,320.702,1.0,0.601,1.0,0.488,0.601,1.0,99.884,99.858,1.0,0.05,0.1,1.0,4.107,4.286,1.0,0.6042869302325582,0.8958333333333334,416.589,1.0,-9999,-9999,10.9385,-9999,-9999,-9999,-9999,6.11096,-9999,-18.3658,-9999,-9999,-9999,-9999,8.80662,-9999,-9999,-9999,32,16,32,16,-0.985142,1.0,1.44721,1.44723,-0.978788,1.0,1.44006,1.44008,-0.982934,1.0,0.00267424,-1.01749,-0.987044,-0.987044,-0.978788,-0.974249,-0.973892,-0.967842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.542801,1.25598,1.0,2.03199,2.03199,-3.93359,4.28786,1.0,0.99411,0.99425,0.544254,1.25491,1.0,2.02002,2.02002,-3.91813,4.29921,1.0,1.00489,1.00502,0.535483,0.542801,0.542801,0.544254,0.545124,0.545124,0.546968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.01247,-3.93909,-3.93909,-3.91813,-3.90675,-3.90571,-3.89191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.69237,2.68658,2.46871,0.0688718,1.568,2.01165,2.01994,2.61915,2.6815,2.69237,2.7823,1.16794,1.16819,1.14026,0.00865435,1.08838,1.08928,1.09184,1.15667,1.16795,1.16863,1.17049,-9999,-9999
20201126,6.936,1.0,6.733,1.293,1.0,7.341,0.732,1.0,6.221,5.744,2.158,7.175,1.058,6.936,1.0,6.733,1.293,1.0,7.341,0.732,1.0,63.6669,31.675,1.0,28.346,31.675,1.0,-9999,-9999,286.601,286.601,0.0,280.634,1.0,294.052,280.634,1.0,0.726,1.0,0.637,0.726,1.0,100.085,100.077,1.0,0.083,0.7,1.0,3.114,3.446,1.0,0.4117277674418604,0.8958333333333334,424.449,1.0,-9999,-9999,20.2507,-9999,-9999,-9999,-9999,8.46736,-9999,-23.9287,-9999,-9999,-9999,-9999,8.05236,-9999,-9999,-9999,32,16,32,16,-1.80665,1.0,0.933824,0.936565,-1.66595,1.0,1.00131,1.00387,-1.77041,1.0,0.0305005,-2.18837,-1.80665,-1.80665,-1.66595,-1.66345,-1.66345,-1.66085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0156597,1.48173,1.0,1.21782,1.22179,-5.25425,2.73545,1.0,1.16433,1.16437,0.211171,1.51986,1.0,1.32247,1.32613,-5.2385,2.75736,1.0,1.17634,1.17638,-0.517669,0.0156597,0.0156597,0.211171,0.212584,0.212584,0.213665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.29111,-5.25425,-5.25425,-5.2385,-5.2341,-5.2341,-5.22875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.70982,2.70278,2.44634,0.0790694,1.33995,1.87763,1.88816,2.62796,2.6966,2.70982,2.81987,2.45733,2.45613,2.35724,0.0222729,2.09289,2.19373,2.197,2.43792,2.45482,2.45613,2.47899,-9999,-9999
20201127,3.777,1.0,3.765,1.144,1.0,3.803,1.618,1.0,1.967,1.116,1.755,3.838,2.601,3.777,1.0,3.765,1.144,1.0,3.803,1.618,1.0,62.3792,25.875,1.0,24.675,25.875,1.0,-9999,-9999,278.783,278.783,0.0,297.072,1.0,290.25,297.072,1.0,0.948,1.0,0.355,0.948,1.0,100.677,100.666,1.0,0.002,0.2,1.0,1.21,2.02,1.0,0.08627897105263159,0.7916666666666666,393.447,1.0,-9999,-9999,15.8508,-9999,-9999,-9999,-9999,5.35133,-9999,-10.6455,-9999,-9999,-9999,-9999,4.48786,-9999,-9999,-9999,33,15,33,15,-3.99914,1.0,0.620745,0.641605,-3.9473,1.0,0.609952,0.631168,-3.95222,1.0,0.0581197,-4.819,-4.03985,-4.03985,-3.9473,-3.78685,-3.71531,-3.47463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.68792,1.33131,1.0,0.713231,0.764223,-6.41861,1.98666,1.0,1.09634,1.10816,-2.47826,1.26325,1.0,0.69544,0.747647,-6.71998,2.64335,1.0,1.09405,1.1059,-3.63641,-2.74,-2.74,-2.47826,-2.26369,-2.19104,-1.86537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.86012,-6.75246,-6.70871,-6.69726,-6.56797,-6.42956,-6.41861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.72652,1.72305,1.53318,0.0577275,0.759952,1.08847,1.09378,1.68088,1.71833,1.72652,1.80504,2.35304,2.35195,2.24738,0.0234616,1.99342,2.0778,2.08211,2.33275,2.35067,2.35082,2.37406,-9999,-9999
20201128,0.284,1.0,0.428,0.969,1.0,-0.031,1.068,1.0,0.415,0.176,1.2,0.941,0.726,0.284,1.0,0.428,0.969,1.0,-0.031,1.068,1.0,61.1452,14.293,1.0,12.948,14.293,1.0,-9999,-9999,310.253,310.253,0.0,277.494,1.0,305.554,277.494,1.0,0.154,1.0,0.134,0.154,1.0,101.139,101.133,1.0,0.086,0.3,1.0,2.09,2.684,1.0,0.275326387804878,0.8541666666666666,505.068,1.0,-9999,-9999,7.27214,-9999,-9999,-9999,-9999,3.7258,-9999,-16.6785,-9999,-9999,-9999,-9999,3.93026,-9999,-9999,-9999,33,15,33,15,-5.42169,1.0,0.661356,0.766666,-5.20438,1.0,0.68786,0.789643,-5.12356,1.0,0.0735319,-5.96869,-5.46805,-5.46805,-5.03143,-4.70023,-4.69246,-4.59495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.79133,0.316366,1.0,0.76524,0.866553,-6.17778,2.12635,1.0,1.15104,1.18983,-4.71886,1.69222,1.0,0.808453,0.904941,-5.66711,1.70663,1.0,1.15577,1.1944,-5.32881,-4.84805,-4.84805,-4.48777,-4.04574,-4.03486,-3.91487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.68209,-6.19596,-6.19596,-5.64218,-5.59333,-5.59333,-5.55661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.99272,0.991812,0.875369,0.0353358,0.47565,0.594517,0.596142,0.972619,0.988871,0.99272,1.03815,1.72945,1.72913,1.65685,0.0172107,1.53904,1.53904,1.5438,1.71284,1.72839,1.72913,1.74062,-9999,-9999
20201129,0.088,1.0,-0.028,0.358,1.0,0.342,0.082,1.0,0.97,0.821,0.523,1.298,0.077,0.088,1.0,-0.028,0.358,1.0,0.342,0.082,1.0,59.9652,4.084,1.0,12.041,4.084,1.0,-9999,-9999,303.616,303.616,0.0,275.079,1.0,302.326,275.079,1.0,0.303,1.0,0.471,0.303,1.0,101.352,101.333,1.0,0.139,0.0,1.0,1.502,1.335,1.0,0.19350323684210524,0.7916666666666666,394.503,1.0,-9999,-9999,-0.586302,-9999,-9999,-9999,-9999,4.53482,-9999,-8.79113,-9999,-9999,-9999,-9999,2.88539,-9999,-9999,-9999,33,15,33,15,-3.68185,1.0,1.02229,1.10319,-3.30481,1.0,1.0042,1.08645,-3.3823,1.0,0.0856032,-4.25498,-3.79506,-3.79506,-3.27015,-2.9657,-2.9657,-2.67622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.724,1.60223,1.0,0.798726,0.930257,-3.16081,1.19317,1.0,2.61724,2.62729,-3.38596,1.61939,1.0,0.793295,0.925598,-2.74184,1.06377,1.0,2.55797,2.56825,-4.33846,-3.87828,-3.87828,-3.34118,-2.92452,-2.92452,-2.52396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.57635,-3.17048,-3.17048,-2.73347,-2.71129,-2.71129,-2.69986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.952272,0.951524,0.839864,0.0338883,0.459369,0.570213,0.571594,0.933559,0.948703,0.952272,0.995511,0.673787,0.674009,0.653017,0.00692909,0.615398,0.615398,0.618194,0.667163,0.67389,0.674576,0.67639,-9999,-9999
20201130,0.388,1.0,-0.065,0.907,1.0,1.383,1.413,1.0,0.956,0.477,0.958,2.007,1.016,0.388,1.0,-0.065,0.907,1.0,1.383,1.413,1.0,58.8384,7.667,1.0,10.55,7.667,1.0,-9999,-9999,309.586,309.586,0.0,277.029,1.0,305.229,277.029,1.0,0.338,1.0,0.378,0.338,1.0,100.284,100.239,0.979167,3.838,4.6,1.0,3.424,3.49,0.979167,0.45247544117647065,0.7083333333333334,429.845,1.0,-9999,-9999,4.73751,-9999,-9999,-9999,-9999,4.05467,-9999,-19.4662,-9999,-9999,-9999,-9999,3.03124,-9999,-9999,-9999,33,15,33,15,-3.60743,1.0,0.931353,0.953137,-3.37468,1.0,0.939647,0.961244,-3.47763,1.0,0.0527352,-4.06882,-3.63522,-3.63522,-3.32104,-3.25957,-3.23,-3.17146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.34453,1.19851,1.0,0.677381,0.723072,-3.76618,2.35501,1.0,2.45509,2.45604,-3.04356,1.2884,1.0,0.722161,0.765182,-3.71058,2.33415,1.0,2.42317,2.42413,-3.90321,-3.38187,-3.38187,-2.97585,-2.89693,-2.87596,-2.80187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.95984,-3.76971,-3.76971,-3.69813,-3.6782,-3.63313,-3.61562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0157,1.01469,0.895531,0.0361584,0.484762,0.608329,0.610101,0.994781,1.01168,1.0157,1.0624,1.08601,1.08608,1.046,0.0107058,0.97855,0.97855,0.982251,1.07493,1.08575,1.0863,1.09048,-9999,-9999
20201201,3.118,1.0,3.0,1.103,1.0,3.377,0.504,1.0,3.444,3.262,1.098,3.845,0.603,3.118,1.0,3.0,1.103,1.0,3.377,0.504,1.0,57.7659,6.572,1.0,10.543,6.572,1.0,-9999,-9999,323.209,323.209,0.0,298.144,1.0,311.854,298.144,1.0,0.027,1.0,0.168,0.027,1.0,100.142,100.156,1.0,2.14,1.0,1.0,2.098,1.839,1.0,0.24466829393939396,0.6875,464.591,1.0,-9999,-9999,9.78326,-9999,-9999,-9999,-9999,4.51827,-9999,-13.1677,-9999,-9999,-9999,-9999,3.21662,-9999,-9999,-9999,33,15,33,15,-3.17607,1.0,0.761528,0.771659,-3.08112,1.0,0.74366,0.754031,-3.12467,1.0,0.0446651,-3.84381,-3.18156,-3.18156,-3.07035,-2.98871,-2.9323,-2.88503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.00409,1.87675,1.0,0.893999,0.904439,-5.38494,3.4055,1.0,1.28305,1.28573,-1.90633,1.85147,1.0,0.871134,0.881844,-5.30722,3.44117,1.0,1.2593,1.26202,-2.83134,-2.01179,-2.01179,-1.89053,-1.78977,-1.73774,-1.67981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.62411,-5.38494,-5.38494,-5.30722,-5.2787,-5.21921,-5.2009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.53936,1.53634,1.35527,0.05491,0.697036,0.922946,0.92779,1.49914,1.53179,1.53936,1.6143,0.998533,0.998706,0.964108,0.00995319,0.90475,0.90475,0.908452,0.988073,0.998454,0.999051,1.00159,-9999,-9999
20201202,2.959,1.0,2.875,0.939,1.0,3.145,0.189,1.0,3.24,3.11,0.666,3.526,0.244,2.959,1.0,2.875,0.939,1.0,3.145,0.189,1.0,56.7465,6.594,1.0,10.806,6.594,1.0,-9999,-9999,307.973,307.973,0.0,295.459,1.0,304.445,295.459,1.0,0.291,1.0,0.388,0.291,1.0,100.299,100.264,1.0,0.36,0.0,1.0,2.327,2.152,1.0,0.25621028717948713,0.8125,421.056,1.0,-9999,-9999,7.38972,-9999,-9999,-9999,-9999,3.92789,-9999,-13.1834,-9999,-9999,-9999,-9999,2.89389,-9999,-9999,-9999,33,15,33,15,-4.80348,1.0,0.899968,0.928384,-4.58268,1.0,0.935784,0.963144,-4.66916,1.0,0.0533385,-5.46112,-4.80481,-4.80481,-4.58268,-4.52072,-4.34894,-4.32823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.81927,12.2665,1.0,1.05866,1.06718,-4.20995,3.56962,1.0,1.50908,1.56293,-4.64975,12.3121,1.0,1.03355,1.04228,-3.90201,3.78563,1.0,1.77671,1.82267,-5.4611,-4.82114,-4.82114,-4.64975,-4.57536,-4.55191,-4.52454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.82587,-4.20995,-4.20995,-3.90201,-3.87462,-3.39648,-3.39285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.50036,1.49753,1.32108,0.0535116,0.681883,0.899499,0.904071,1.46185,1.49309,1.50036,1.57312,0.94316,0.943256,0.909363,0.00930763,0.851602,0.851602,0.854927,0.933443,0.942985,0.943494,0.946692,-9999,-9999
20201203,1.309,1.0,1.402,0.249,1.0,1.102,0.283,1.0,1.335,1.383,0.221,1.229,0.04,1.309,1.0,1.402,0.249,1.0,1.102,0.283,1.0,55.7801,4.248,1.0,6.314,4.248,1.0,-9999,-9999,310.689,310.689,0.0,283.223,1.0,305.766,283.223,1.0,0.357,1.0,0.276,0.357,1.0,98.512,98.465,1.0,2.391,0.0,1.0,4.94,4.94,1.0,0.7349190000000001,0.8541666666666666,424.044,1.0,-9999,-9999,-2.76549,-9999,-9999,-9999,-9999,4.0165,-9999,-28.1932,-9999,-9999,-9999,-9999,2.59191,-9999,-9999,-9999,33,15,33,15,-5.67731,1.0,0.888694,0.89951,-5.57341,1.0,0.855091,0.866327,-5.57887,1.0,0.0274734,-5.88317,-5.69018,-5.69018,-5.54181,-5.45125,-5.41202,-5.37625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.58708,1.87988,1.0,1.0781,1.08384,-9.61536,14.1231,1.0,1.37275,1.38502,-3.50819,1.88918,1.0,1.0401,1.04604,-9.46853,14.188,1.0,1.3103,1.32315,-3.75937,-3.59773,-3.59773,-3.47995,-3.40523,-3.37504,-3.34079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.87114,-9.63163,-9.63163,-9.43322,-9.31835,-9.26381,-9.22883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.16081,1.15935,1.02305,0.0413478,0.545781,0.695447,0.697926,1.13545,1.15591,1.16081,1.21506,0.68647,0.686669,0.66465,0.0069893,0.625687,0.625687,0.628457,0.679756,0.686534,0.687008,0.687824,-9999,-9999
